sigma,node,theta,z_real,z_imag,base_depth,primal_depth,dual_depth,primal_rouche_ratio,dual_weighted_rouche_ratio,computed_primal_dual_rouche_ratio,deep_primal_residual_to_forcing,dual_residual_to_rhs,one_sided_resolvent_coefficient,primal_dual_resolvent_coefficient,one_sided_resolvent_budget,primal_dual_resolvent_budget,budget_gain_factor,primal_correction_reconstruction_defect,corrected_feshbach_smallest_singular,corrected_determinant_phase
0.01,24,4.71238898038469,-0.32335044015045417,-0.8133400067312085,36,52,44,0.0,9.861793442119965e-17,9.861793442119965e-17,8.123322077030999e-16,4.787684072695997e-16,1.417498762448847e-15,6.227161112735854e-31,705467988044248.4,1.6058681988407038e+30,2276316184512656.5,0.0,0.27248918913097625,-1.4418867103088981
0.01,24,4.71238898038469,-0.32335044015045417,-0.8133400067312085,36,52,52,0.0,9.861793442119965e-17,9.861793442119965e-17,8.123322077030999e-16,4.787684072695997e-16,1.417498762448847e-15,6.227161112735854e-31,705467988044248.4,1.6058681988407038e+30,2276316184512656.5,0.0,0.27248918913097625,-1.4418867103088981
0.01,25,4.908738521234052,-0.2721394726725433,-0.808296166677031,36,52,36,0.0,8.53659534889146e-17,8.53659534889146e-17,7.778188295669168e-16,5.136070568450773e-16,1.421281107668794e-15,5.912495135363454e-31,703590580782583.2,1.6913333154709272e+30,2403860088049653.0,0.0,0.25399160545357735,-1.1838281212616437
0.01,25,4.908738521234052,-0.2721394726725433,-0.808296166677031,36,52,44,0.0,8.53659534889146e-17,8.53659534889146e-17,7.778188295669168e-16,5.136070568450773e-16,1.421281107668794e-15,5.912495135363454e-31,703590580782583.2,1.6913333154709272e+30,2403860088049653.0,0.0,0.25399160545357735,-1.1838281212616437
0.01,25,4.908738521234052,-0.2721394726725433,-0.808296166677031,36,52,52,0.0,8.53659534889146e-17,8.53659534889146e-17,7.778188295669168e-16,5.136070568450773e-16,1.421281107668794e-15,5.912495135363454e-31,703590580782583.2,1.6913333154709272e+30,2403860088049653.0,0.0,0.25399160545357735,-1.1838281212616437
0.01,26,5.105088062083414,-0.22289651395536708,-0.7933584784591623,36,52,36,0.0,1.2539947547407683e-16,1.2539947547407683e-16,7.983908849537391e-16,4.967617639580796e-16,1.6228282508501447e-15,6.578894715303989e-31,616208153559154.5,1.5200121650735266e+30,2466718683117212.5,0.0,0.23188420663000855,-0.9319948474551486
0.01,26,5.105088062083414,-0.22289651395536708,-0.7933584784591623,36,52,44,0.0,1.2539947547407683e-16,1.2539947547407683e-16,7.983908849537391e-16,4.967617639580796e-16,1.6228282508501447e-15,6.578894715303989e-31,616208153559154.5,1.5200121650735266e+30,2466718683117212.5,0.0,0.23188420663000855,-0.9319948474551486
0.01,26,5.105088062083414,-0.22289651395536708,-0.7933584784591623,36,52,52,0.0,1.2539947547407683e-16,1.2539947547407683e-16,7.983908849537391e-16,4.96760271499604e-16,1.6228282508501447e-15,6.578898091114133e-31,616208153559154.5,1.520011385114267e+30,2466717417377291.0,0.0,0.23188420663000855,-0.9319948474551486
0.01,27,5.301437602932776,-0.17751394328665746,-0.7691009890586633,36,52,36,0.0,2.59955740686111e-16,2.59955740686111e-16,8.446426477870769e-16,5.376643725591123e-16,1.8174157631673797e-15,8.24746738966025e-31,550231829318574.25,1.2124934270776113e+30,2203604667107688.5,0.0,0.20646645072866318,-0.688998295188719
0.01,27,5.301437602932776,-0.17751394328665746,-0.7691009890586633,36,52,44,0.0,2.59955740686111e-16,2.59955740686111e-16,8.446426477870769e-16,5.376643725591123e-16,1.8174157631673797e-15,8.24746738966025e-31,550231829318574.25,1.2124934270776113e+30,2203604667107688.5,0.0,0.20646645072866318,-0.688998295188719
0.01,27,5.301437602932776,-0.17751394328665746,-0.7691009890586633,36,52,52,0.0,2.59955740686111e-16,2.59955740686111e-16,8.446426477870769e-16,5.376643725591123e-16,1.8174157631673797e-15,8.24746738966025e-31,550231829318574.25,1.2124934270776113e+30,2203604667107688.5,0.0,0.20646645072866318,-0.688998295188719
0.01,28,5.497787143782138,-0.13773578740637363,-0.736455900189438,36,52,36,0.0,2.785524423760578e-16,2.785524423760578e-16,8.797742502858133e-16,6.010809643322412e-16,2.1179618156824387e-15,9.931632273844925e-31,472152043816609.2,1.0068838358358394e+30,2132541517128173.0,0.0,0.178178391986668,-0.4581056057864158
0.01,28,5.497787143782138,-0.13773578740637363,-0.736455900189438,36,52,44,0.0,2.785524423760578e-16,2.785524423760578e-16,8.797742502858133e-16,6.010809643322412e-16,2.1179618156824387e-15,9.931632273844925e-31,472152043816609.2,1.0068838358358394e+30,2132541517128173.0,0.0,0.178178391986668,-0.4581056057864158
0.01,28,5.497787143782138,-0.13773578740637363,-0.736455900189438,36,52,52,0.0,2.785524423760578e-16,2.785524423760578e-16,8.797742502858133e-16,6.010822103495171e-16,2.1179618156824387e-15,9.932740015878319e-31,472152043816609.2,1.0067715438050485e+30,2132303686894752.5,0.0,0.178178391986668,-0.4581056057864158
0.01,29,5.6941366846315,-0.10509069853714836,-0.6966777443091542,36,52,36,3.1221093321737526e-22,4.912339425640388e-16,4.912339822110536e-16,9.539191837551322e-16,6.549291547872757e-16,2.6870361502666006e-15,1.4313622666881033e-30,372157255830288.2,6.986351556645453e+29,1877257919117767.2,9.54461630531807e-23,0.14768391703712944,-0.24363787481909485
0.01,29,5.6941366846315,-0.10509069853714836,-0.6966777443091542,36,52,44,3.1221093321737526e-22,4.912339425640388e-16,4.912339822110536e-16,9.539191837551322e-16,6.549291547872757e-16,2.6870361502666006e-15,1.4313622666881033e-30,372157255830288.2,6.986351556645453e+29,1877257919117767.2,9.54461630531807e-23,0.14768391703712944,-0.24363787481909485
0.01,29,5.6941366846315,-0.10509069853714836,-0.6966777443091542,36,52,52,3.1221093321737526e-22,4.912339425640388e-16,4.912339822110536e-16,9.539191837551322e-16,6.549291547872757e-16,2.6870361502666006e-15,1.4313622666881033e-30,372157255830288.2,6.986351556645453e+29,1877257919117767.2,9.54461630531807e-23,0.14768391703712944,-0.24363787481909485
0.01,30,5.890486225480862,-0.08083320913664926,-0.6512951736404446,36,52,36,7.872993615471742e-19,5.252849789035417e-16,5.247650307769728e-16,1.06912774155337e-15,6.765634423104439e-16,3.77752067834723e-15,2.077130005229204e-30,264723898331518.28,4.8143351522653144e+29,1818625059017618.5,1.441952828753299e-19,0.11598792769072905,-0.05163979409046073
0.01,30,5.890486225480862,-0.08083320913664926,-0.6512951736404446,36,52,44,7.872993615471742e-19,5.252849789035417e-16,5.247650307769728e-16,1.06912774155337e-15,6.765634423104439e-16,3.77752067834723e-15,2.077130005229204e-30,264723898331518.28,4.8143351522653144e+29,1818625059017618.5,1.441952828753299e-19,0.11598792769072905,-0.05163979409046073
0.01,30,5.890486225480862,-0.08083320913664926,-0.6512951736404446,36,52,52,7.872993615471742e-19,5.252849789035417e-16,5.247650307769728e-16,1.06912774155337e-15,6.765121444564203e-16,3.77752067834723e-15,2.0772774487999956e-30,264723898331518.28,4.813993434423893e+29,1818495974396405.5,1.441952828753299e-19,0.11598792769072905,-0.05163979409046073
0.01,31,6.086835766330224,-0.06589552091878059,-0.6020522149232684,36,52,36,0.0,1.2398434452884715e-15,1.2398434452884715e-15,1.2323510089817577e-15,7.53062978653351e-16,5.6421079373987565e-15,3.522917664423804e-30,177238721962671.47,2.8385562628911322e+29,1601544082161100.8,0.0,0.08455324749426017,0.10915721837953264
0.01,31,6.086835766330224,-0.06589552091878059,-0.6020522149232684,36,52,44,0.0,1.2398434452884715e-15,1.2398434452884715e-15,1.2323510089817577e-15,7.53062978653351e-16,5.6421079373987565e-15,3.522917664423804e-30,177238721962671.47,2.8385562628911322e+29,1601544082161100.8,0.0,0.08455324749426017,0.10915721837953264
0.01,31,6.086835766330224,-0.06589552091878059,-0.6020522149232684,36,52,52,0.0,1.2398434452884715e-15,1.2398434452884715e-15,1.2323510089817577e-15,7.53062978653351e-16,5.6421079373987565e-15,3.522917664423804e-30,177238721962671.47,2.8385562628911322e+29,1601544082161100.8,0.0,0.08455324749426017,0.10915721837953264
0.004,0,0.0,0.14807967319610055,-0.6326494733728317,42,58,42,3.230092267803634e-16,1.9843735472980067e-15,2.1640248217464354e-15,1.8633836489651045e-15,8.479071150592963e-16,1.0523303297948481e-14,8.541352259821172e-30,95027195519010.62,1.1707748019058222e+29,1232041833405052.2,2.986110884074065e-17,0.06819199760105962,-0.015565301155591545
0.004,0,0.0,0.14807967319610055,-0.6326494733728317,42,58,50,3.230092267803634e-16,1.9843735472980067e-15,2.1640248217464354e-15,1.8633836489651045e-15,8.483420618343116e-16,1.0523303297948481e-14,8.573326384944251e-30,95027195519010.62,1.1664084103413036e+29,1227446947129949.0,2.986110884074065e-17,0.06819199760105962,-0.015565301155591545
0.004,0,0.0,0.14807967319610055,-0.6326494733728317,42,58,58,3.230092267803634e-16,1.9843735472980067e-15,2.1640248217464354e-15,1.8633836489651045e-15,8.483420618343116e-16,1.0523303297948481e-14,8.573326384944251e-30,95027195519010.62,1.1664084103413036e+29,1227446947129949.0,2.986110884074065e-17,0.06819199760105962,-0.015565301155591545
0.004,1,0.19634954084936207,0.14518622014578178,-0.6032717515443988,42,58,42,1.2316530578875495e-16,2.766845444558312e-15,2.7696815560837294e-15,2.0656046168350433e-15,9.271919439740777e-16,1.3938218489154798e-14,1.2638165860975124e-29,71745180402939.66,7.912540561663749e+28,1102867191527689.6,3.1019641172855504e-17,0.05372871486441984,0.10207966517284305
0.004,1,0.19634954084936207,0.14518622014578178,-0.6032717515443988,42,58,50,1.2316530578875495e-16,2.7668454445583125e-15,2.7696815560837286e-15,2.0656046168350433e-15,9.272462244212965e-16,1.3938218489154798e-14,1.2578761311307092e-29,71745180402939.66,7.949908383276927e+28,1108075600148771.9,3.1019641172855504e-17,0.05372871486441984,0.10207966517284305
0.004,1,0.19634954084936207,0.14518622014578178,-0.6032717515443988,42,58,58,1.2316530578875495e-16,2.7668454445583125e-15,2.7696815560837286e-15,2.0656046168350433e-15,9.272462244212965e-16,1.3938218489154798e-14,1.2578761311307092e-29,71745180402939.66,7.949908383276927e+28,1108075600148771.9,3.1019641172855504e-17,0.05372871486441984,0.10207966517284305
0.004,2,0.39269908169872414,0.13661705477288213,-0.5750229990906165,42,58,42,1.334684817195979e-15,3.779955886428284e-15,4.028256817626831e-15,2.3462062475536025e-15,9.731400168435913e-16,2.013715375092097e-14,1.9437844302427404e-29,49659451001324.55,5.144603405816537e+28,1035976697704394.1,5.3384606666616507e-17,0.040252293787937155,0.1816215415613139
0.004,2,0.39269908169872414,0.13661705477288213,-0.5750229990906165,42,58,50,1.334684817195979e-15,3.779955886428287e-15,4.028256817626832e-15,2.3462062475536025e-15,9.892968310090086e-16,2.013715375092097e-14,1.992681203556595e-29,49659451001324.55,5.018364193003714e+28,1010555713326323.5,5.3384606666616507e-17,0.040252293787937155,0.1816215415613139
0.004,2,0.39269908169872414,0.13661705477288213,-0.5750229990906165,42,58,58,1.334684817195979e-15,3.779955886428287e-15,4.028256817626832e-15,2.3462062475536025e-15,9.892968310090086e-16,2.013715375092097e-14,1.992681203556595e-29,49659451001324.55,5.018364193003714e+28,1010555713326323.5,5.3384606666616507e-17,0.040252293787937155,0.1816215415613139
0.004,3,0.5890486225480862,0.12270148529703878,-0.5489887997262005,42,58,42,4.20724373490164e-16,5.739522926492556e-15,5.593527200297677e-15,2.7031602963424033e-15,1.1171659332299008e-15,3.1584860715509663e-14,3.805480643760761e-29,31660738003791.55,2.627788953911866e+28,829983480990611.6,1.2861451777122715e-16,0.028368103498111627,0.21662883215551604
0.004,3,0.5890486225480862,0.12270148529703878,-0.5489887997262005,42,58,50,4.20724373490164e-16,5.7395229264925565e-15,5.593527200297676e-15,2.7031602963424033e-15,1.1175103777773767e-15,3.1584860715509663e-14,3.8020406040970026e-29,31660738003791.55,2.6301665450979524e+28,830734439855121.2,1.2861451777122715e-16,0.028368103498111627,0.21662883215551604
0.004,3,0.5890486225480862,0.12270148529703878,-0.5489887997262005,42,58,58,4.20724373490164e-16,5.7395229264925565e-15,5.593527200297676e-15,2.7031602963424033e-15,1.1175111298490143e-15,3.1584860715509663e-14,3.802040187622112e-29,31660738003791.55,2.6301668332059863e+28,830734530853642.5,1.2861451777122715e-16,0.028368103498111627,0.21662883215551604
0.004,4,0.7853981633974483,0.10397427924926712,-0.5261696331325783,42,58,42,2.4325725795024583e-15,1.1924671699203873e-14,1.092342610213169e-14,3.33032288938044e-15,1.3502281774346715e-15,5.4336786838116437e-14,7.787308219835926e-29,18403738207400.086,1.2841407733840263e+28,697760834735019.9,5.803055142411202e-17,0.018637634000681177,0.22622864866248113
0.004,4,0.7853981633974483,0.10397427924926712,-0.5261696331325783,42,58,50,2.4325725795024583e-15,1.1924671699203873e-14,1.0923426102131689e-14,3.33032288938044e-15,1.3368132204673503e-15,5.4336786838116437e-14,7.660258279727643e-29,18403738207400.086,1.3054390119539726e+28,709333613227045.1,5.803055142411202e-17,0.018637634000681177,0.22622864866248113
0.004,4,0.7853981633974483,0.10397427924926712,-0.5261696331325783,42,58,58,2.4325725795024583e-15,1.1924671699203873e-14,1.0923426102131689e-14,3.33032288938044e-15,1.3368132204673503e-15,5.4336786838116437e-14,7.660258279727643e-29,18403738207400.086,1.3054390119539726e+28,709333613227045.1,5.803055142411202e-17,0.018637634000681177,0.22622864866248113
0.004,5,0.9817477042468103,0.08115511265564489,-0.5074424270848066,42,58,42,4.188753198269818e-15,3.126741012662098e-14,3.210924328523188e-14,5.525102477013712e-15,1.979090352040619e-15,1.6231781936734592e-13,3.2437264768736745e-28,6160753045461.19,3.0828739942455774e+27,500405384130244.0,1.7116993416832738e-16,0.011964417767454912,0.5298949089489497
0.004,5,0.9817477042468103,0.08115511265564489,-0.5074424270848066,42,58,50,4.188753198269818e-15,3.1267410126620974e-14,3.210924328523189e-14,5.525102477013712e-15,2.013145032787161e-15,1.6231781936734592e-13,3.3003035205975987e-28,6160753045461.19,3.0300243409699906e+27,491826943656230.4,1.7116993416832738e-16,0.011964417767454912,0.5298949089489497
0.004,5,0.9817477042468103,0.08115511265564489,-0.5074424270848066,42,58,58,4.188753198269818e-15,3.1267410126620974e-14,3.210924328523189e-14,5.525102477013712e-15,2.0131441009115523e-15,1.6231781936734592e-13,3.3003010975370054e-28,6160753045461.19,3.030026565595066e+27,491827304752521.5,1.7116993416832738e-16,0.011964417767454912,0.5298949089489497
0.004,6,1.1780972450961724,0.055120913291228923,-0.4935268576089632,42,58,42,1.1566886566108207e-14,5.046038893379748e-14,5.496580979793183e-14,8.045948729639334e-15,2.733177515109826e-15,2.0461318236717125e-13,5.915512783012418e-28,4887270646157.7,1.6904705250095067e+27,345892553820101.94,2.262804143758899e-16,0.013273469636168078,2.899979354111126
0.004,6,1.1780972450961724,0.055120913291228923,-0.4935268576089632,42,58,50,1.1566886566108207e-14,5.0460388933797486e-14,5.496580979793185e-14,8.045948729639334e-15,2.769658593830736e-15,2.0461318236717125e-13,5.917223114329219e-28,4887270646157.7,1.6899819065100534e+27,345792576033965.3,2.262804143758899e-16,0.013273469636168078,2.899979354111126
0.004,6,1.1780972450961724,0.055120913291228923,-0.4935268576089632,42,58,58,1.1566886566108207e-14,5.0460388933797486e-14,5.496580979793185e-14,8.045948729639334e-15,2.769658593830736e-15,2.0461318236717125e-13,5.917223114329219e-28,4887270646157.7,1.6899819065100534e+27,345792576033965.3,2.262804143758899e-16,0.013273469636168078,2.899979354111126
0.004,7,1.3744467859455345,0.026872160837446517,-0.48495769223606355,42,58,42,4.594195159450925e-15,2.4639464030355035e-14,2.320816642196642e-14,4.913773677148887e-15,1.8242263510416217e-15,9.478134582989005e-14,1.9055639519756598e-28,10550599289809.172,5.247790287821051e+27,497392626112707.5,1.989749829754691e-16,0.015203349706257386,-2.962685249315445
0.004,7,1.3744467859455345,0.026872160837446517,-0.48495769223606355,42,58,50,4.594195159450925e-15,2.4639464030355028e-14,2.3208166421966408e-14,4.913773677148887e-15,1.86209985493353e-15,9.478134582989005e-14,1.894946321567137e-28,10550599289809.172,5.277194338533918e+27,500179581612123.44,1.989749829754691e-16,0.015203349706257386,-2.962685249315445
0.004,7,1.3744467859455345,0.026872160837446517,-0.48495769223606355,42,58,58,4.594195159450925e-15,2.4639464030355028e-14,2.3208166421966408e-14,4.913773677148887e-15,1.867765138051183e-15,9.478134582989005e-14,1.8981278169288426e-28,10550599289809.172,5.268349112642845e+27,499341219197998.06,1.989749829754691e-16,0.015203349706257386,-2.962685249315445
0.004,8,1.5707963267948966,-0.002505560990986357,-0.4820642391857448,42,58,42,5.940366921220662e-15,1.1556841040065494e-14,1.2970043946941694e-14,4.3545651254204575e-15,1.7161540427894056e-15,6.403596439029845e-14,1.1645755165728646e-28,15616224562575.582,8.586819710436695e+27,549865281203440.4,2.1564326923279465e-16,0.020400753721873197,3.1367729482709574
0.004,8,1.5707963267948966,-0.002505560990986357,-0.4820642391857448,42,58,50,5.940366921220662e-15,1.1556841040065489e-14,1.2970043946941697e-14,4.3545651254204575e-15,1.7155930402632549e-15,6.403596439029845e-14,1.1767196197542591e-28,15616224562575.582,8.498201128054808e+27,544190504817715.1,2.1564326923279465e-16,0.020400753721873197,3.1367729482709574
0.004,8,1.5707963267948966,-0.002505560990986357,-0.4820642391857448,42,58,58,5.940366921220662e-15,1.1556841040065489e-14,1.2970043946941691e-14,4.3545651254204575e-15,1.716814626344671e-15,6.403596439029845e-14,1.1779533986514752e-28,15616224562575.582,8.489300180675994e+27,543620524068325.44,2.1564326923279465e-16,0.020400753721873197,3.1367729482709574
0.004,9,1.7671458676442586,-0.031883282819419226,-0.48495769223606355,42,58,42,1.95929573690356e-15,8.664887157384895e-15,7.916400613116375e-15,4.094750543566298e-15,1.6637142363825186e-15,4.6658954731607816e-14,8.327700352626759e-29,21432113208540.777,1.200811697895167e+28,560286186532758.3,1.2593356692557166e-16,0.027690860799328174,2.965462577870638
0.004,9,1.7671458676442586,-0.031883282819419226,-0.48495769223606355,42,58,50,1.95929573690356e-15,8.664887157384896e-15,7.916400613116377e-15,4.094750543566298e-15,1.657127651457383e-15,4.6658954731607816e-14,8.360345392688957e-29,21432113208540.777,1.1961228310907855e+28,558098410293076.5,1.2593356692557166e-16,0.027690860799328174,2.965462577870638
0.004,9,1.7671458676442586,-0.031883282819419226,-0.48495769223606355,42,58,58,1.95929573690356e-15,8.664887157384898e-15,7.916400613116377e-15,4.094750543566298e-15,1.6562976569165758e-15,4.6658954731607816e-14,8.376728427895959e-29,21432113208540.777,1.1937834783682596e+28,557006892765260.5,1.2593356692557166e-16,0.027690860799328174,2.965462577870638
0.004,10,1.9634954084936207,-0.060132035273201635,-0.4935268576089632,42,58,42,9.529565192054625e-16,5.4574076747282486e-15,5.182267414688973e-15,3.81037667095385e-15,1.5821481254538126e-15,3.534697607839763e-14,6.188716968481889e-29,28290963215129.195,1.615843809133346e+28,571151924678633.4,1.6499888930152956e-16,0.037097010858594036,2.846894741074326
0.004,10,1.9634954084936207,-0.060132035273201635,-0.4935268576089632,42,58,50,9.529565192054625e-16,5.457407674728247e-15,5.182267414688972e-15,3.81037667095385e-15,1.5750800935666422e-15,3.534697607839763e-14,6.230421411168662e-29,28290963215129.195,1.6050278689133185e+28,567328816876406.5,1.6499888930152956e-16,0.037097010858594036,2.846894741074326
0.004,10,1.9634954084936207,-0.060132035273201635,-0.4935268576089632,42,58,58,9.529565192054625e-16,5.457407674728247e-15,5.182267414688972e-15,3.81037667095385e-15,1.5750902665066323e-15,3.534697607839763e-14,6.2311426127194e-29,28290963215129.195,1.604842100642556e+28,567263153410178.9,1.6499888930152956e-16,0.037097010858594036,2.846894741074326
0.004,11,2.1598449493429825,-0.08616623463761758,-0.5074424270848066,42,58,42,6.363112388770347e-16,3.691842664369714e-15,3.808183210968759e-15,3.4250187566630076e-15,1.3752934501510869e-15,2.6968592180827208e-14,3.8693747580580164e-29,37080170640532.35,2.584396866489825e+28,696975451257718.8,1.1496743884736894e-16,0.0487702034938853,2.774128705464545
0.004,11,2.1598449493429825,-0.08616623463761758,-0.5074424270848066,42,58,50,6.363112388770347e-16,3.691842664369715e-15,3.808183210968757e-15,3.4250187566630076e-15,1.3712672080195771e-15,2.6968592180827208e-14,3.8686709285074086e-29,37080170640532.35,2.5848670473138724e+28,697102252406668.5,1.1496743884736894e-16,0.0487702034938853,2.774128705464545
0.004,11,2.1598449493429825,-0.08616623463761758,-0.5074424270848066,42,58,58,6.363112388770347e-16,3.691842664369715e-15,3.808183210968757e-15,3.4250187566630076e-15,1.3712672080195771e-15,2.6968592180827208e-14,3.8686709285074086e-29,37080170640532.35,2.5848670473138724e+28,697102252406668.5,1.1496743884736894e-16,0.0487702034938853,2.774128705464545
