sigma,node,theta,z_real,z_imag,base_depth,primal_depth,dual_depth,primal_residual_center_frobenius,primal_residual_radius,primal_residual_norm_upper,primal_residual_center_relative_to_forcing,primal_residual_upper_relative_to_forcing_center,primal_residual_inflation,dual_residual_center_frobenius,dual_residual_radius,dual_residual_norm_upper,dual_residual_center_relative_to_rhs,dual_residual_upper_relative_to_rhs_center,dual_residual_inflation,base_consistency_center_frobenius,base_consistency_radius,base_consistency_norm_upper,total_correction_center_frobenius,total_correction_radius,total_correction_norm_upper,correction_center_rouche_ratio,correction_rouche_ratio_upper,weighted_dual_residual_norm_upper,remainder_coefficient_upper,resolvent_budget_lower,rh26_unrounded_resolvent_budget,budget_retention_fraction,budget_to_rh23_lower_bound,base_inverse_norm_upper,base_inverse_neumann_defect_upper,corrected_feshbach_smallest_singular,corrected_determinant_phase,node_seconds
0.0002,27,5.301437602932776,0.4138129436959346,-0.5273647415142012,58,74,74,1.0330330004151173e-14,5.028317684826277e-06,5.028317695156608e-06,5.939375244967328e-15,2.891007899112928e-06,486752862.02241486,5.735696199308571e-15,2.6264385768291133e-06,2.62643858256481e-06,1.4800308290781953e-15,6.777224486444997e-07,457911034.91175544,2.4265328685486303e-15,6.27113413342685e-07,6.27113415769218e-07,2.7897315904409206e-15,4.439633523202621e-05,4.439633523481595e-05,1.243338675353618e-14,0.0012712850076885597,7.520782898813388e-05,3.781688573153457e-10,2640959708.005505,7.458467958793364e+27,3.540887649576712e-19,96454104.69240864,28.63490873811988,1.7975411019744093e-12,0.03521046139991561,-0.9909417069579608,4.668888568878174
0.0002,28,5.497787143782138,0.42221053316937157,-0.5204730179392654,58,74,74,1.0427718036908117e-14,5.0603482834664945e-06,5.060348293894214e-06,5.995368041971898e-15,2.9094237430547157e-06,485278588.8517023,5.684120224158513e-15,2.6484900137152992e-06,2.6484900193994197e-06,1.4667222383493037e-15,6.834125698096737e-07,465945461.2066209,2.2835062521733443e-15,6.310653919884421e-07,6.310653942719485e-07,2.0969920600568148e-15,4.505311019391707e-05,4.505311019601407e-05,7.96219270793235e-15,0.0013337583310290009,7.840625445921937e-05,3.967629559833464e-10,2517034986.781599,6.515596796710402e+27,3.863092001107866e-19,91928080.30866848,29.604134437782736,1.8560597718115164e-12,0.034033978933795714,-0.791939124368145,4.662154674530029
0.0002,29,5.6941366846315,0.4291022567443073,-0.5120754284658284,58,74,74,1.054305900216865e-14,5.1919364423338784e-06,5.191936452876938e-06,6.061682794116675e-15,2.9850797437515722e-06,492450668.4264012,6.067118663346039e-15,2.6968193558240154e-06,2.6968193618911346e-06,1.565550606831355e-15,6.958834040992302e-07,444497546.78175825,2.4180875422064572e-15,6.473053706736809e-07,6.473053730917685e-07,2.515493932306347e-15,4.7066635119714876e-05,4.7066635122230375e-05,1.0272356801118911e-14,0.0014615622265058304,8.374444644005156e-05,4.3479584419810406e-10,2296568495.531742,6.349027465103908e+27,3.6171972922693234e-19,83876121.7862716,31.053042623038237,1.9422970107727683e-12,0.032420153386250636,-0.5936374631891602,4.669748306274414
0.0002,30,5.890486225480862,0.43422326934868016,-0.502494687747932,58,74,74,1.108352184438742e-14,5.431890818155806e-06,5.4318908292393284e-06,6.372419394458478e-15,3.123040397701219e-06,490087077.5104739,6.173320383609623e-15,2.7734543512735606e-06,2.7734543574468816e-06,1.5929547465607553e-15,7.156581885486662e-07,449264607.2299273,2.814914156799454e-15,6.769206119768818e-07,6.769206147917961e-07,1.6082462321788781e-15,5.0639293093173884e-05,5.0639293094782135e-05,9.28816930228192e-15,0.001674551033663146,9.171318494252673e-05,4.981760082096415e-10,2003961315.9095025,5.426654362656553e+27,3.692811780495427e-19,73189414.43080479,33.06821504345735,2.0643632952404914e-12,0.030418326812756198,-0.3985889658113579,4.670304536819458
0.0002,31,6.086835766330224,0.437376773340001,-0.49209897827842347,58,74,74,1.1698416521309247e-14,5.795886883429105e-06,5.795886895127523e-06,6.725950232379833e-15,3.3323182447915916e-06,495442001.4512243,6.374479389118243e-15,2.8813684609201323e-06,2.881368467294612e-06,1.644861528118565e-15,7.435041908328223e-07,452016281.0806704,2.86587502129525e-15,7.218460380178027e-07,7.218460408836778e-07,4.1738638005916556e-15,5.613279444169081e-05,5.613279444586468e-05,2.1593541802036008e-14,0.0020083126230455535,0.00010308926736717402,5.974937337617014e-10,1670296491.803851,4.560647414353396e+27,3.6624109255783457e-19,61003184.637558155,35.777884265321376,2.2256530412632506e-12,0.028089751274306903,-0.20932198029798993,4.766835927963257
0.0001,0,0.0,0.49863014616357515,-0.4422901763788192,62,78,78,1.5890726664002164e-14,2.4888361500596987e-05,2.488836151648772e-05,1.150512366274024e-14,1.801954580584669e-05,1566219219.7206576,7.46090265788094e-15,9.560957015975476e-06,9.560957023436381e-06,1.9023012079849376e-15,2.4377506220327556e-06,1281474569.747557,1.5083335916266765e-15,2.5782581512609436e-06,2.5782581527692776e-06,1.2560360002542825e-15,0.00024546059734744584,0.00024546059734870194,5.678944694519048e-15,0.011206900514773148,0.0004365209539919869,1.0864291312474674e-08,91013124.65267453,2.108352214869558e+27,4.3167893870287433e-20,2426099.1149794096,45.656617134782245,4.484740268017535e-12,0.021982127540982076,0.21497689538351222,10.092157363891602
0.0001,1,0.19634954084936207,0.4975318550055892,-0.4311390391165839,62,78,78,1.7610940202593025e-14,2.799215232682392e-05,2.7992152344434864e-05,1.275058398096733e-14,2.0266736765320233e-05,1589475179.769977,7.655325949908473e-15,1.02531637256877e-05,1.0253163733343027e-05,1.951873180739965e-15,2.6142420897293318e-06,1339350381.7385612,2.027666072762445e-15,2.897389823544639e-06,2.8973898255723053e-06,2.0450670477379028e-15,0.0002960451157466627,0.0002960451157487078,1.2675817507457646e-14,0.014779331373329438,0.0005118642270771466,1.432818142400989e-08,68761040.87960005,1.5152402290911449e+27,4.5379629948739917e-20,1832934.5471841071,49.92256445792501,4.9041887634760655e-12,0.020091459126533776,0.4103925161691344,10.103008031845093
0.0001,2,0.39269908169872414,0.4942791882449041,-0.4204164338057065,62,78,78,2.0071407757122376e-14,3.222633748006073e-05,3.222633750013214e-05,1.453199927314194e-14,2.3332350116885312e-05,1605584316.261851,8.671933632379684e-15,1.1161492479022109e-05,1.1161492487694044e-05,2.2110769408063135e-15,2.845838046128012e-06,1287082323.3723474,2.29086416216325e-15,3.3327545916063924e-06,3.332754593897257e-06,1.921170076193896e-15,0.00037100366415025537,0.00037100366415217657,1.4327898850044648e-14,0.02060583150987539,0.0006199179568442202,1.9977685299654195e-08,49024406.67173173,9.796971407733517e+26,5.004036924414511e-20,1306823.275132812,55.54077628062339,5.4563634332724345e-12,0.018048650372340727,0.5983901352119476,10.085034608840942
0.0001,3,0.5890486225480862,0.4889971440410163,-0.41053442415497765,62,78,78,2.324514126022259e-14,3.789958901432879e-05,3.7899589037573936e-05,1.6829829775032494e-14,2.743986904211866e-05,1630430575.2887912,1.010738041235261e-14,1.2320927360391573e-05,1.2320927370498955e-05,2.5770718168627916e-15,3.1414583590146695e-06,1219003032.2239664,2.740767648540177e-15,3.916093619780983e-06,3.9160936225217516e-06,2.886018694636183e-15,0.0004816231556681386,0.0004816231556710247,2.278374821175166e-14,0.03031939505376085,0.000775633521226268,2.939619169824194e-08,32986606.391066335,6.04217930199385e+26,5.45938886325024e-20,879310.2849390901,62.95252771158169,6.1907816956043055e-12,0.015915293948701,0.7786411733553407,10.099505424499512
0.0001,4,0.7853981633974483,0.4818887083904768,-0.40187277025338,62,78,78,2.7525610927628628e-14,4.5359109101517565e-05,4.535910912904318e-05,1.992895380500381e-14,3.2840673104242907e-05,1647887461.909676,1.1281888826118414e-14,1.3737070844302066e-05,1.3737070855583957e-05,2.876535417548576e-15,3.502531487279063e-06,1217621540.7992334,2.8892934362107408e-15,4.683109191603994e-06,4.6831091944932885e-06,3.1625215357359627e-15,0.0006426533909243937,0.0006426533909275564,3.0234614905775724e-14,0.04679751079616405,0.0010003226161012233,4.5373742707985366e-08,21007799.496250957,3.7963482624785624e+26,5.533686069816832e-20,559996.1979112384,72.81920776737842,7.1666292126742694e-12,0.013752528442896006,0.9496466490784042,10.087600946426392
0.0001,5,0.9817477042468103,0.47322705448887914,-0.3947643346028405,62,78,78,3.3288996287945186e-14,5.4974731551826805e-05,5.497473158511581e-05,2.4101730965451714e-14,3.980252751093592e-05,1651438544.7248704,1.3746201870355002e-14,1.535188394109409e-05,1.5351883954840297e-05,3.504859615821357e-15,3.91425927012856e-06,1116809144.782611,2.9507402288304824e-15,5.671825995625449e-06,5.67182599857619e-06,3.4379100627319522e-15,0.0008704331499441644,0.0008704331499476024,2.879092056691105e-14,0.07500625052883139,0.0013228899350390484,7.272551909542299e-08,12718970.740621129,2.080862364438042e+26,6.112355606977407e-20,339044.3276728346,86.17117872132253,8.50062224027316e-12,0.011617155998042694,1.1054395285125052,10.08607268333435
0.0001,6,1.1780972450961724,0.4633450448381503,-0.3894822903989527,62,78,78,3.9706910040969235e-14,6.729792175746134e-05,6.729792179716826e-05,2.8748396467074926e-14,4.8724701449671686e-05,1694866755.6284502,1.5349231088224347e-14,1.704298593917592e-05,1.7042985954525153e-05,3.913582870556075e-15,4.345438381335452e-06,1110347864.1089861,3.2208023811913324e-15,6.938932486078996e-06,6.938932489299799e-06,8.079936856606984e-15,0.00118290931972465,0.00118290931973273,9.296955968012368e-14,0.12384302285973153,0.0017842913758861585,1.2007910147774847e-07,7296498.444424371,1.2573917013552383e+26,5.802884205900261e-20,194499.7327146092,104.69358960538551,1.0355180827916868e-11,0.00955889095591138,1.2306546788974582,10.078976154327393
0.0001,7,1.3744467859455345,0.4526224395272729,-0.38622962363826757,62,78,78,4.906362280723703e-14,8.376604818403595e-05,8.376604823309959e-05,3.5522796387785604e-14,6.0647871179111425e-05,1707294395.3242655,1.853973704352586e-14,1.8734559365505863e-05,1.8734559384045605e-05,4.727063974808549e-15,4.776737692682577e-06,1010508365.8987373,4.194019672178614e-15,8.632188601081544e-06,8.632188605275565e-06,2.3854672454388995e-14,0.0016184679380806823,0.0016184679381045371,3.4794357010918706e-13,0.21243096056215294,0.0024589924513167476,2.059800802818265e-07,3823520.402362584,6.925586500555118e+25,5.520861521339905e-20,101921.99751055342,131.25435207182616,1.3025846429066956e-11,0.007622706663790132,1.2962947477027678,10.163848638534546
0.0001,8,1.5707963267948966,0.4414713022650376,-0.38513133248028164,62,78,78,6.243810982231478e-14,0.00010847274014855796,0.00010847274021099608,4.520612492824574e-14,7.853588552315405e-05,1737284176.5980072,2.2207214025452064e-14,2.0643148595457244e-05,2.0643148617664462e-05,5.662158052950119e-15,5.263369374014739e-06,929569490.0767381,3.4438073679355233e-15,1.1172454746159227e-05,1.1172454749603036e-05,7.434578259767135e-14,0.002309204932774463,0.0023092049328488095,1.3088658337754768e-12,0.3933777225466456,0.0035166020420561816,3.814554597334186e-07,1590283.3790275122,3.443478510267315e+25,4.6182468520881214e-20,42391.52444385102,170.35201898373725,1.6955863348210298e-11,0.005872155713825917,1.2548888623756784,10.074579238891602
0.0001,9,1.7671458676442586,0.43032016500280235,-0.38622962363826757,62,78,78,8.812192483988928e-14,0.00015310496058577202,0.00015310496067389397,6.380159096049058e-14,0.00011085028036650467,1737421883.9644487,2.655533625374733e-14,2.3769197079113648e-05,2.3769197105668988e-05,6.770795780399242e-15,6.060415802260123e-06,895081759.7843379,4.892884586987146e-15,1.576131163003794e-05,1.576131163493083e-05,2.199286423055132e-13,0.003752432902704065,0.0037524329029239942,4.845222685555437e-12,0.830606736206493,0.00526134796359071,8.055384730572279e-07,210285.75227526436,1.8251700824762575e+25,1.1521433223908865e-20,5605.5000796284185,221.3515225290489,2.2102101736236028e-11,0.004518700009640986,1.0187757419447465,10.087675333023071
0.0001,10,1.9634954084936207,0.4195975596919249,-0.3894822903989527,62,78,78,1.4808728146361222e-13,0.0002609794114140821,0.00026097941156216943,1.0721740560659655e-13,0.0001889529954758984,1762335083.62632,4.2045680518992223e-14,3.230103952173121e-05,3.23010395637769e-05,1.0720358180432923e-14,8.235773792925233e-06,768236812.0831431,6.571906603849632e-15,2.6852372560837513e-05,2.6852372567409422e-05,7.356651127531221e-13,0.008690261024780087,0.008690261025515754,1.52456238191714e-11,1.8757595919400578,0.0069720557929769875,1.819563018229749e-06,0.0,9.04385464472539e+24,0.0,0.0,215.84617384634473,2.1609765534000733e-11,0.004634167690782512,0.5119622009079074,10.15990686416626
0.0001,11,2.1598449493429825,0.4097155500411961,-0.3947643346028405,62,78,78,3.859610206363632e-13,0.0006849521901469944,0.0006849521905329555,2.794415488549109e-13,0.0004959156256207185,1774666751.0714498,1.0159995186119682e-13,7.21677871303047e-05,7.216778723190467e-05,2.590486969463561e-14,1.8400570966280925e-05,710313203.0072061,1.7096733699353404e-14,7.044312454772373e-05,7.044312456482047e-05,4.280658709490735e-12,0.050946676686302414,0.05094667669058308,3.756400800138298e-11,4.2684129761648295,0.006046359431448988,4.1414671373205806e-06,0.0,4.032944253100162e+24,0.0,0.0,83.78197075364388,8.27397978813605e-12,0.011963081360198021,0.5674086903131954,10.103273391723633
0.0001,12,2.356194490192345,0.4010538961395984,-0.40187277025338,62,78,78,2.336721259717589e-13,0.00040713268377446754,0.0004071326840081397,1.6918211247888943e-13,0.00029477014964130496,1742324559.7437875,6.060584653437912e-14,4.433825776886863e-05,4.433825782947448e-05,1.5452630916115478e-14,1.1304895037045381e-05,731583838.2741387,1.014898762715197e-14,4.187931101927775e-05,4.1879311029426745e-05,1.3277778768827614e-12,0.01860612356610906,0.018606123567436843,4.9736309676157805e-11,5.657508823134548,0.013481802572446116,5.4888824665878305e-06,0.0,3.351762782075445e+24,0.0,0.0,304.0670348653341,2.958210832748697e-11,0.003289250777527598,2.1455560649513927,10.092472791671753
0.0001,13,2.552544031041707,0.39394546048905893,-0.41053442415497765,62,78,78,1.1391589367607352e-13,0.00019392288445705443,0.00019392288457097036,8.247681000415049e-14,0.00014040306747447375,1702333873.8174796,3.0588772159796e-14,2.51899373220203e-05,2.5189937352609074e-05,7.799198153173993e-15,6.422660963726224e-06,823502729.0738128,5.141554380804713e-15,1.9958240412796263e-05,1.995824041793782e-05,4.002917485212916e-13,0.005036273121636201,0.005036273122036494,2.8475225220635363e-11,2.3528900915067994,0.011768455067443152,2.28217275362243e-06,0.0,5.555253473134173e+24,0.0,0.0,467.1887395006699,4.5913812577558955e-11,0.0021406131402827086,-2.5051552587936943,10.095726728439331
0.0001,14,2.748893571891069,0.38866341628517115,-0.4204164338057065,62,78,78,7.033258042438704e-14,0.00012560959767725393,0.00012560959774758653,5.092183966232786e-14,9.094322656664911e-05,1785937569.6108088,2.092860780922438e-14,1.9702644934230734e-05,1.9702644955159346e-05,5.336152707323777e-15,5.023569803461718e-06,941421671.9410889,3.8921940966334516e-15,1.293465674002444e-05,1.2934656743916637e-05,1.80813736441092e-13,0.0025520612283779294,0.0025520612285587435,6.5081173502145476e-12,0.5866348848606039,0.004528989632323496,5.688845659191443e-07,726623.8880492805,2.148954921255334e+25,3.381289578772624e-20,19369.31160694364,229.86708874024703,2.2595849222169623e-11,0.004351677157020065,-2.1570484356682114,10.15786099433899
0.0001,15,2.945243112740431,0.385410749524486,-0.43113903911658386,62,78,78,5.2231421648603763e-14,9.265391674452667e-05,9.265391679675811e-05,3.781633010586105e-14,6.708282088815885e-05,1773911447.789109,1.6626510413985852e-14,1.694915203220596e-05,1.6949152048832475e-05,4.239249899834863e-15,4.321513615079378e-06,1019405252.6244608,3.492450896748793e-15,9.546302338153085e-06,9.546302341645538e-06,7.820634362833584e-14,0.001619618532412575,0.0016196185324907815,1.8464432881427256e-12,0.23935038506838519,0.002504778739615475,2.3207756093462088e-07,3277566.3957701577,5.414328222770549e+25,6.05350518275932e-20,87368.72799840262,147.78195005585795,1.4503988386509032e-11,0.0067718796805316134,-2.1452385454952174,10.058705806732178
0.0001,16,3.141592653589793,0.3843124583665001,-0.4422901763788192,62,78,78,4.189696490576383e-14,7.293208206464758e-05,7.293208210654456e-05,3.033402892935414e-14,5.280391774139232e-05,1740748578.580478,1.3848090001735731e-14,1.5036291657270917e-05,1.503629167111901e-05,3.5308379624494494e-15,3.833792923081453e-06,1085802566.9413145,2.9874808196384974e-15,7.51852955024288e-06,7.518529553230362e-06,3.033839762662679e-14,0.0011310896295361438,0.0011310896295664823,5.464992691413877e-13,0.12128271158206738,0.0016122879894485988,1.1758752002586087e-07,7472878.8244252205,1.1371203255638108e+26,6.571757321038117e-20,199201.4313482163,107.22643760004907,1.0498579265168061e-11,0.009339460143684239,-2.1672915296057482,10.069120168685913
0.0001,17,3.3379421944391554,0.385410749524486,-0.4534413136410545,62,78,78,3.4446152803493006e-14,5.9463668431028386e-05,5.9463668465474546e-05,2.4939529581589402e-14,4.305258491956014e-05,1726278949.1964583,1.2026428311451571e-14,1.3506149683960712e-05,1.3506149695987142e-05,3.0663701369234055e-15,3.4436536783873614e-06,1123039138.987473,2.522846909944616e-15,6.133667653756615e-06,6.133667656279463e-06,1.1281882600444038e-14,0.0008284132493111438,0.0008284132493224258,1.5640653089661407e-13,0.06905980784096223,0.0011259261036770426,6.695169654567519e-08,13904654.253592206,2.1558598628571755e+26,6.449702271076319e-20,370650.60130031937,83.363958626001,8.146916253082625e-12,0.012023164773197158,-2.1734553041547184,10.064502954483032
0.0001,18,3.5342917352885173,0.38866341628517115,-0.4641639189519319,62,78,78,2.911823448277017e-14,4.949915904043529e-05,4.949915906955353e-05,2.1082037067810473e-14,3.583813115274071e-05,1699936824.7701676,1.0624806191047343e-14,1.223465947289385e-05,1.2234659483518659e-05,2.7089995110022972e-15,3.119462695334541e-06,1151518367.8199992,2.6989529393701566e-15,5.109049343897729e-06,5.109049346596683e-06,4.409199881856027e-15,0.0006247044227583173,0.0006247044227627266,5.151704626857066e-14,0.04254281238595119,0.000833188950981656,4.1242152419635437e-08,23215499.954318628,3.7498492063677304e+26,6.191048940020227e-20,618845.9533492329,68.10070624769394,6.645520419447333e-12,0.014731984109156427,-2.1505392355987762,10.08954930305481
0.0001,19,3.730641276137879,0.39394546048905893,-0.4740459286026607,62,78,78,2.4697355773145368e-14,4.181361354242816e-05,4.181361356712552e-05,1.7881254792231465e-14,3.0273681314121344e-05,1693040095.1097562,9.389022558052767e-15,1.1183851022174227e-05,1.1183851031563252e-05,2.3939126099058974e-15,2.8515387886469153e-06,1191162441.2885342,2.1863337239197693e-15,4.318750603630714e-06,4.318750605817048e-06,2.180222951126499e-15,0.0004824059700739839,0.0004824059700761642,2.3294494196995954e-14,0.027923208370307352,0.0006473572507639059,2.7068345923318738e-08,35911939.14779517,5.971470914604536e+26,6.013918456835263e-20,957289.666915089,57.883214766188395,5.645920978982847e-12,0.0173487889953058,-2.095743758642711,10.113440752029419
0.0001,20,3.9269908169872414,0.4010538961395984,-0.4827075825042584,62,78,78,2.1626934735338764e-14,3.57946201225493e-05,3.579462014417624e-05,1.565822405968048e-14,2.5915840095121305e-05,1655094472.8051198,8.558490777899288e-15,1.0332789732652686e-05,1.0332789741211178e-05,2.1821524943940062e-15,2.6345442780703904e-06,1207314468.094502,2.220981069247673e-15,3.69981595622903e-06,3.6998159584500115e-06,1.7624083919954064e-15,0.00038155413942786366,0.00038155413942962614,1.3903254169691993e-14,0.019400123942814488,0.0005253707949023286,1.880544803837278e-08,52144456.97099358,1.0036588871421062e+27,5.195436182453745e-20,1389993.1618784594,50.845009759009926,4.961213937508062e-12,0.019766704556529836,-2.010308157336347,10.089749097824097
0.0001,21,4.123340357836604,0.4097155500411961,-0.48981601815479786,62,78,78,1.9278278284343205e-14,3.108421081113961e-05,3.10842108304179e-05,1.3957761677981506e-14,2.250543333381942e-05,1612395586.9888468,7.525302511180397e-15,9.659669334285625e-06,9.65966934181093e-06,1.9187211941907896e-15,2.462919233807706e-06,1283625386.1501899,2.3942389941536384e-15,3.215443498759383e-06,3.2154435011536224e-06,1.947045382699232e-15,0.0003097693823883001,0.00030976938239024723,8.434038702361168e-15,0.014219565830164572,0.0004434147202192545,1.3783196648606076e-08,71520450.53855696,1.4020649298829798e+27,5.101079772712542e-20,1906490.9859615804,45.903716243755,4.482750483306442e-12,0.021909079510673914,-1.897139034188595,10.100524187088013
0.0001,22,4.319689898685965,0.41959755969192486,-0.4950980623586856,62,78,78,1.7223785538738007e-14,2.7435210939600796e-05,2.7435210956824584e-05,1.2470278216577775e-14,1.9863502874709684e-05,1592867659.3841734,6.9115221252303714e-15,9.140503779376851e-06,9.140503786288376e-06,1.7622260322552744e-15,2.330547949969615e-06,1322502282.5176456,2.05367679534989e-15,2.8402183011926104e-06,2.8402183032462875e-06,1.6935397909982375e-15,0.0002587188827030419,0.0002587188827047355,9.38350599878229e-15,0.010970345959052448,0.00038758086642517976,1.0633362833203658e-08,93011935.12861335,1.9529050110544537e+27,4.762747527509922e-20,2479380.576803655,42.40257164234363,4.145411830242768e-12,0.02372962277235137,-1.7597235358398438,10.059110641479492
0.0001,23,4.516039439535327,0.4303201650028023,-0.49835072911937073,62,78,78,1.5553458748151438e-14,2.465775657001703e-05,2.4657756585570494e-05,1.1260936649686427e-14,1.7852584388440238e-05,1585355192.3620284,6.484900149665613e-15,8.7521056183281e-06,8.752105624813e-06,1.653450521210038e-15,2.2315183384556126e-06,1349613012.201012,1.9488440092334477e-15,2.5546160566001862e-06,2.5546160585490308e-06,1.7414813142358736e-15,0.0002226517793613991,0.0002226517793631406,7.904218324270605e-15,0.008892098468336674,0.0003495349787932011,8.6187484252253e-09,114994411.32669498,2.721627938737213e+27,4.2252068951074315e-20,3065358.3272956503,39.937244129970715,3.9073501088788504e-12,0.025202283349364862,-1.6016373123440806,10.153988361358643
0.0001,24,4.71238898038469,0.4414713022650376,-0.4994490202773567,62,78,78,1.4367371371070208e-14,2.2601811238561122e-05,2.2601811252928498e-05,1.0402191657297391e-14,1.636404923230645e-05,1573134755.7729983,6.218781588449232e-15,8.474796802029455e-06,8.474796808248238e-06,1.585598455088468e-15,2.160813100641151e-06,1362774474.0206554,1.8698092439218567e-15,2.3432070885891607e-06,2.3432070904589703e-06,2.2027922989769926e-15,0.00019762389480639834,0.00019762389480860117,9.866689949798572e-15,0.007560993552513531,0.00032424158046745304,7.328447002076602e-09,135422826.4414366,3.3484147533226625e+27,4.0443862668761473e-20,3609910.1160562634,38.2595108749914,3.747835902043583e-12,0.02631132404865865,-1.4263663396389743,10.098651647567749
0.0001,25,4.908738521234052,0.4526224395272729,-0.4983507291193708,62,78,78,1.3553009344239095e-14,2.115187077002641e-05,2.1151870783579423e-05,9.812581375587844e-15,1.5314270656650594e-05,1560677060.4471202,5.839830146015968e-15,8.293765654238648e-06,8.293765660078479e-06,1.4889774670171428e-15,2.1146557135745243e-06,1420206658.876308,1.870799520456265e-15,2.1941126678955736e-06,2.1941126697663734e-06,2.3069620409752742e-15,0.00018099659286589136,0.00018099659286819835,6.686009931853801e-15,0.006736717127600681,0.000308695054755464,6.52947790971755e-09,152119862.66071385,3.808698025388787e+27,3.994012170213617e-20,4054996.085238812,37.220132273900916,3.6498942412686615e-12,0.027046000188642214,-1.2372764693056142,10.13959813117981
0.0001,26,5.105088062083414,0.4633450448381503,-0.49509806235868564,62,78,78,1.2941165451152235e-14,2.022475334165542e-05,2.022475335459659e-05,9.36959725024868e-15,1.4643023778149267e-05,1562823180.8747835,5.6291553992462964e-15,8.199377593695839e-06,8.199377599324996e-06,1.435261872048411e-15,2.0905896547845675e-06,1456591090.0990286,1.6269643848005775e-15,2.0987780319752028e-06,2.0987780336021675e-06,2.00706604644164e-15,0.0001710932043575168,0.00017109320435952392,8.700553349421402e-15,0.006285078101699072,0.0003012026618115065,6.091749544885689e-09,163124717.22225857,4.1888242740686424e+27,3.894284089024677e-20,4348347.9288781695,36.73482021271268,3.604052101860917e-12,0.0273994497712663,-1.0376297625063573,10.164522647857666
0.0001,27,5.301437602932776,0.47322705448887914,-0.48981601815479786,62,78,78,1.2807380528180348e-14,1.9768029782823686e-05,1.9768029795631072e-05,9.272734966002825e-15,1.4312349093681332e-05,1543487347.1694748,5.8154266686688695e-15,8.187038907948117e-06,8.187038913763545e-06,1.4827553292189259e-15,2.0874436686318465e-06,1407813971.3930104,1.8675685994220288e-15,2.0518109880015937e-06,2.051810989869163e-06,1.7041921116516389e-15,0.0001669757652851731,0.00016697576528687733,1.0252892460970695e-14,0.006138811943609483,0.000300993932586948,5.9500570276829586e-09,167033892.8572277,4.1398259314715657e+27,4.034804738706801e-20,4452553.2023976855,36.76468817564551,3.612412921305133e-12,0.027369891399998996,-0.8305965699153297,10.137490510940552
0.0001,28,5.497787143782138,0.4818887083904768,-0.4827075825042584,62,78,78,1.2700594142143632e-14,1.9759142356376228e-05,1.9759142369076826e-05,9.19542002611196e-15,1.4305914463993706e-05,1555765198.6934397,5.805651247249128e-15,8.257078553025262e-06,8.257078558830916e-06,1.4802628967575945e-15,2.105301628657335e-06,1422248462.2622378,2.043923364851121e-15,2.0508912276544437e-06,2.0508912296983676e-06,2.2897402498771917e-15,0.0001683248186701376,0.00016832481867242737,1.1117062598486289e-14,0.006279531879780056,0.00030803887641854045,6.086584014364404e-09,163264068.28116205,4.188696087706839e+27,3.8977301017449385e-20,4352062.55225768,37.30603680063799,3.6643657356000926e-12,0.026962534832911323,-0.6192435582449045,10.091746807098389
0.0001,29,5.6941366846315,0.4889971440410163,-0.4740459286026607,62,78,78,1.3059527193823358e-14,2.020591505428385e-05,2.0205915067343382e-05,9.45529292138835e-15,1.4629384576555461e-05,1547216431.916462,5.88343780152139e-15,8.414919594307877e-06,8.414919600191317e-06,1.5000960808832183e-15,2.145546250175393e-06,1430272552.2168884,1.5352275683081238e-15,2.0968227248502477e-06,2.096822726385476e-06,1.963323781667042e-15,0.00017541582952004166,0.00017541582952200501,7.022014018464199e-15,0.006733591109668131,0.00032301889705641917,6.526892399068942e-09,152180601.14366528,3.919215378332652e+27,3.8829353953088266e-20,4056615.165786766,38.386450801417936,3.772005041898001e-12,0.02619129663021111,-0.40649153624567597,10.107197284698486
0.0001,30,5.890486225480862,0.494279188244904,-0.46416391895193193,62,78,78,1.3820555056228465e-14,2.1149183303301432e-05,2.114918331712199e-05,1.0006288470735773e-14,1.5312324890759205e-05,1530270183.1494646,6.4458021642887255e-15,8.671669053948556e-06,8.67166906039436e-06,1.6434817348281829e-15,2.211009483069581e-06,1345320386.7219918,2.000711414716306e-15,2.193804098493669e-06,2.1938041004943806e-06,1.7869412311479196e-15,0.00018919948656708198,0.00018919948656886894,7.833411712976848e-15,0.007580403660372927,0.0003474362063104687,7.34799201826552e-09,135059972.01312765,3.252343335967707e+27,4.1526972420007964e-20,3600237.656059465,40.06566718497547,3.936087385436955e-12,0.025079914384159144,-0.19503988798648225,10.087547063827515
0.0001,31,6.086835766330224,0.49753185500558916,-0.4534413136410545,62,78,78,1.455197311037398e-14,2.2668110804228637e-05,2.2668110818780612e-05,1.0535846076252198e-14,1.641205110912701e-05,1557734517.9823554,6.674905297166735e-15,9.045125714416242e-06,9.04512572109115e-06,1.7018960027005312e-15,2.3062294704290328e-06,1355094240.0531871,2.0385033657491375e-15,2.34997533427582e-06,2.3499753363143236e-06,1.4874453260923527e-15,0.0002115117496445324,0.00021151174964601988,9.303583612082483e-15,0.008976729832447976,0.000383882455650475,8.701890046070602e-09,113885979.35859403,2.6818085780332984e+27,4.246611047911264e-20,3035811.316058677,42.440809305037874,4.170890779980649e-12,0.023662307617380113,0.012745409380992842,10.128674983978271
