parent_arc,start_numerator,end_numerator,turn_denominator,theta_midpoint,center_id,stored_complement_inverse_upper,projected_feshbach_inverse_upper,stored_feshbach_computed_ratio_upper,stored_feshbach_remainder_coefficient_upper,stored_feshbach_full_ratio_upper,stored_feshbach_inverse_upper,complement_neumann_product_upper,corrected_complement_inverse_upper,corrected_feshbach_difference_upper,feshbach_rouche_product_upper,complement_homotopy_denominator_lower,feshbach_homotopy_denominator_lower,complement_homotopy_certified,feshbach_homotopy_certified
751,325,326,2048,0.9986214929135524,arc_00746,509.0344760311228,307.29118481470704,1.0704616105981912e-06,4.7073429768769355e-17,1.07046163456019e-06,307.2915137584832,2.394027097087262e-12,509.0344760323415,2.1573701175333516e-09,6.629415291541403e-07,0.9999999999976059,0.9999993370584708,True,True
752,326,327,2048,1.0016894544893238,arc_00746,862.6667974902174,296.0331309451141,1.0330434217195712e-06,4.537612363761452e-17,1.0330434608640467e-06,296.0334367605202,4.057186273612633e-12,862.6667974937175,6.191661487922129e-09,1.8329388295273436e-06,0.9999999999959427,0.9999981670611704,True,True
753,327,328,2048,1.004757416065095,arc_00746,2825.656016538792,285.41713159723673,9.97668019671816e-07,4.377217565233275e-17,9.976681433569278e-07,285.4174163491006,1.3289270941695355e-11,2825.656016576343,6.63819912744093e-08,1.8946576441650443e-05,0.9999999999867106,0.9999810534235583,True,True
754,1312,1313,8192,1.006674892049952,arc_00746,6553.1770636436595,275.3905202324625,9.641679852620362e-07,4.225394350467043e-17,9.641682621596099e-07,275.39078575551787,3.082008036998746e-11,6553.17706384563,3.5697528621761596e-07,9.830770456677013e-05,0.9999999999691798,0.9999016922954331,True,True
754,2626,2627,16384,1.007250134845409,arc_00746,19252.498724622998,275.3905202324625,9.641679852620362e-07,4.225394350467043e-17,9.6416879875603e-07,275.39078575566566,9.05459370704144e-11,19252.498726366237,3.0808451721368506e-06,0.0008484363727463161,0.999999999909454,0.9991515636272535,True,True
754,2627,2628,16384,1.0076336300423805,arc_00762,50582.75152691305,275.3905202324625,9.641679852620362e-07,4.225394350467043e-17,9.641701225827617e-07,275.3907857560302,2.378944521495593e-10,50582.75153894642,2.1266117228673274e-05,0.0058564927335841835,0.9999999997621054,0.9941435072664158,True,True
754,657,658,4096,1.008592368034809,arc_00762,8304.39996216594,275.3905202324625,9.641679852620362e-07,4.225394350467043e-17,9.641683361556833e-07,275.3907857555383,3.905621224221394e-11,8304.39996249028,5.732426509638682e-07,0.0001578657440775274,0.9999999999609437,0.9998421342559224,True,True
755,329,330,2048,1.0108933392166375,arc_00762,1911.8722656300952,265.90639662590434,9.323943674863263e-07,4.0814626836091756e-17,9.323944455186795e-07,265.9066445557828,8.991677824604198e-12,1911.8722656472864,3.039445955095213e-08,8.082088752280144e-06,0.9999999999910082,0.9999919179112476,True,True
756,330,331,2048,1.0139613007924089,arc_00762,752.8173296515351,256.92284660765523,9.022141773851591e-07,3.944815302237867e-17,9.022142070824124e-07,256.9230784073068,3.54055603540782e-12,752.8173296542006,4.7159068074073196e-09,1.2116252944410622e-06,0.9999999999964594,0.9999987883747055,True,True
757,331,332,2048,1.01702926236818,arc_00762,468.6802419273153,248.4022876706936,8.735082869018542e-07,3.8149081401784283e-17,8.73508304781575e-07,248.40250465234436,2.2042381250711287e-12,468.68024192834844,1.829146495735855e-09,4.5436457091684504e-07,0.9999999999977957,0.9999995456354289,True,True
758,332,333,2048,1.0200972239439514,arc_00762,340.2555259603192,240.31091662945028,8.46169655849149e-07,3.69125224499292e-17,8.461696684088389e-07,240.311119973431,1.600247109849743e-12,340.25552596086374,9.647497012860085e-10,2.3184008121007367e-07,0.9999999999983996,0.9999997681599186,True,True
759,333,334,2048,1.0231651855197226,arc_00762,267.0731791397822,232.61823892470116,8.20101820642089e-07,3.573406889523758e-17,8.201018301857005e-07,232.6184296955011,1.2560650758884686e-12,267.0731791401177,5.948038762161439e-10,1.3836234366219663e-07,0.9999999999987438,0.9999998616376562,True,True
760,334,335,2048,1.026233147095494,arc_00762,219.79846905256798,225.29666620146835,7.952176020734866e-07,3.4609736823459404e-17,7.952176096806539e-07,225.29684536148721,1.0337285892949444e-12,219.7984690527952,4.03154398249345e-10,9.082941411918609e-08,0.9999999999989662,0.9999999091705858,True,True
761,335,336,2048,1.0293011086712651,arc_00762,186.74289334896844,218.32117126248454,7.714379973223974e-07,3.3535915180890287e-17,7.714380035849913e-07,218.321339683863,8.78265751961706e-13,186.7428933491325,2.912184987860145e-10,6.357921279568612e-08,0.9999999999991216,0.9999999364207871,True,True
762,336,337,2048,1.0323690702470365,arc_00762,162.3299697562531,211.66899114418453,7.486912265228012e-07,3.250932232304575e-17,7.486912318000386e-07,211.6691496190209,7.634499519479796e-13,162.32996975637704,2.2020988045531543e-10,4.661163813368287e-08,0.9999999999992364,0.9999999533883618,True,True
763,337,338,2048,1.0354370318228079,arc_00762,186.74289334896906,205.31937073883896,7.269119095980907e-07,3.1526968500715777e-17,7.269119154855281e-07,205.31951998804453,8.78265751961709e-13,186.7428933491331,2.912184987860165e-10,5.979284238238383e-08,0.9999999999991216,0.9999999402071575,True,True
764,338,339,2048,1.038504993398579,arc_00762,219.7984690525677,199.25334072255413,7.060403533493623e-07,3.058612337061797e-17,7.060403600721455e-07,199.2534814035539,1.033728589294943e-12,219.79846905279493,4.0315439824934395e-10,8.032991739433661e-08,0.9999999999989662,0.9999999196700825,True,True
765,339,340,2048,1.0415729549743504,arc_00762,267.07317913978403,193.4535246086067,6.860219321760221e-07,2.9684287772625147e-17,6.860219401038993e-07,193.45365732206005,1.2560650758884773e-12,267.0731791401195,5.948038762161521e-10,1.1506698524335248e-07,0.9999999999987438,0.9999998849330146,True,True
766,340,341,2048,1.0446409165501216,arc_00762,340.25552596032117,187.9039705958205,6.668065485238132e-07,2.8819169139639103e-17,6.668065583296949e-07,187.90409589150403,1.6002471098497522e-12,340.2555259608657,9.647497012860197e-10,1.8128042038174807e-07,0.9999999999983996,0.9999998187195795,True,True
767,341,342,2048,1.047708878125893,arc_00762,468.6802419273141,182.5900045835234,6.483481614006432e-07,2.798866000870284e-17,6.483481745183752e-07,182.59012296549633,2.204238125071123e-12,468.68024192834724,1.8291464957358454e-09,3.3398408357831473e-07,0.9999999999977957,0.9999996660159163,True,True
768,342,343,2048,1.0507768397016641,arc_00762,752.817329651533,177.49810130157832,6.306043731473192e-07,2.7190819186263033e-17,6.306043936170391e-07,177.49821323273147,3.54055603540781e-12,752.8173296541985,4.715906807407292e-09,8.370650320868693e-07,0.9999999999964594,0.9999991629349678,True,True
769,343,344,2048,1.0538448012774355,arc_00762,1911.872265630171,172.6157709760264,6.135360661605754e-07,2.6423855189488465e-17,6.135361166796115e-07,172.61587688210122,8.991677824604554e-12,1911.8722656473622,3.039445955095454e-08,5.246566287745572e-06,0.9999999999910082,0.9999947534337121,True,True
770,344,345,2048,1.0569127628532067,arc_00777,1470.3941741876247,167.93145932984217,5.971070824745765e-07,2.5686111640891313e-17,5.971071202432855e-07,167.93155960297216,6.915373441600045e-12,1470.3941741977933,1.7980615597070914e-08,3.019512819837644e-06,0.9999999999930845,0.99999698048718,True,True
771,345,346,2048,1.059980724428978,arc_00777,673.2257971483234,163.4344589969139,5.812839399826889e-07,2.497605433397702e-17,5.812839567972131e-07,163.43455399879815,3.166231123278017e-12,673.2257971504552,3.7719662960525814e-09,6.164696292938521e-07,0.9999999999968336,0.9999993835303705,True,True
772,346,347,2048,1.0630486860047492,arc_00777,436.5490936595409,159.114830626958,5.660355796950543e-07,2.429225971649132e-17,5.660355902998184e-07,159.11492069166607,2.0531229388987932e-12,436.5490936604373,1.587163482639479e-09,2.5254139166488923e-07,0.9999999999979468,0.9999997474586082,True,True
773,347,348,2048,1.0661166475805206,arc_00777,322.9963780992628,154.96333209320733,5.513331388245889e-07,2.363340455711398e-17,5.513331464580931e-07,154.96341752967592,1.519076050525505e-12,322.99637809975354,8.694804903489069e-10,1.34737668259845e-07,0.9999999999984808,0.9999998652623316,True,True
774,348,349,2048,1.069184609156292,arc_00777,256.32255664023467,150.97135438875856,5.371497450488169e-07,2.299825658729983e-17,5.37149750943789e-07,150.97143548302756,1.2055040966496102e-12,256.3225566405437,5.479578139993628e-10,8.27259777636256e-08,0.9999999999987944,0.9999999172740222,True,True
775,349,350,2048,1.0722525707320631,arc_00777,212.46468811823505,147.13086320713103,5.234603287054928e-07,2.238566597216526e-17,5.234603334616565e-07,147.13094022434208,9.992372707151367e-13,212.46468811844738,3.767522080384671e-10,5.543190660029659e-08,0.9999999999990007,0.9999999445680933,True,True
776,350,351,2048,1.0753205323078345,arc_00777,181.42240480319472,143.43434601891803,5.102414525554743e-07,2.1794557588446975e-17,5.102414565094954e-07,143.43441920510503,8.53243097607061e-13,181.42240480334954,2.7489878275928794e-10,3.9429947245268795e-08,0.9999999999991467,0.9999999605700527,True,True
777,351,352,2048,1.0783884938836057,arc_00777,158.2946182795338,139.87476542764568,4.974711621806628e-07,2.1223924234228975e-17,4.974711655402959e-07,139.87483501134292,7.444713930557399e-13,158.29461827965167,2.094266026508369e-10,2.9293511492771876e-08,0.9999999999992554,0.9999999707064884,True,True
778,352,353,2048,1.081456455459377,arc_00777,181.42240480319467,136.44551978645345,4.851288607544742e-07,2.0672820922401873e-17,4.851288645049872e-07,136.44558598014567,8.532430976070607e-13,181.42240480334948,2.748987827592878e-10,3.750872549881978e-08,0.9999999999991467,0.9999999624912744,True,True
779,353,354,2048,1.0845244170351482,arc_00777,212.46468811823527,133.14041079342923,4.7319520735821077e-07,2.0140360214076995e-17,4.731952116373262e-07,133.14047379486394,9.992372707151377e-13,212.4646881184476,3.7675220803846793e-10,5.016096748150275e-08,0.9999999999990007,0.9999999498390324,True,True
780,354,355,2048,1.0875923786109196,arc_00777,256.3225566402339,129.95361599035041,4.6165203156777097e-07,1.9625708274320957e-17,4.6165203659828275e-07,129.95367598372962,1.2055040966496067e-12,256.322556640543,5.479578139993597e-10,7.120913221322556e-08,0.9999999999987944,0.9999999287908676,True,True
781,355,356,2048,1.0906603401866908,arc_00777,322.9963780992627,126.87966358510108,4.5048225520915856e-07,1.9128081258006238e-17,4.504822613874596e-07,126.87972074216462,1.5190760505255046e-12,322.99637809975343,8.694804903489063e-10,1.1031944180622958e-07,0.9999999999984808,0.9999998896805581,True,True
782,356,357,2048,1.0937283017624622,arc_00777,436.54909365954165,123.91340808534629,4.396698159901521e-07,1.8646741798785248e-17,4.396698241303704e-07,123.9134625663566,2.0531229388987965e-12,436.549093660438,1.5871634826394844e-09,1.966709227927359e-07,0.9999999999979468,0.9999998033290771,True,True
783,357,358,2048,1.0967962633382335,arc_00777,673.2257971483206,121.05000657931669,4.291995925317365e-07,1.818099558033852e-17,4.291996047716518e-07,121.05005853395399,3.1662311232780036e-12,673.2257971504523,3.77196629605255e-09,4.5659674092526267e-07,0.9999999999968336,0.9999995434032589,True,True
784,358,359,2048,1.0998642249140047,arc_00777,1470.3941741876051,118.284896137709,4.190573325940389e-07,1.7730188065412215e-17,4.1905735866440417e-07,118.28494570588593,6.915373441599953e-12,1470.3941741977737,1.7980615597070435e-08,2.126836139657882e-06,0.9999999999930845,0.9999978731638602,True,True
785,359,360,2048,1.102932186489776,arc_00793,21443.931439938537,115.61377279086415,4.0922958621441744e-07,1.7293701453925442e-17,4.092299570593658e-07,115.6138201035028,1.008524085354005e-10,21443.931442101213,3.8221035339608464e-06,0.00044188799039231153,0.9999999998991475,0.9995581120096075,True,True
786,360,361,2048,1.1060001480655473,arc_00793,1173.824689455714,113.03257228492839,3.9970364455788443e-07,1.6870951902430134e-17,3.9970366436142437e-07,113.0326174644798,5.5205850411106615e-12,1173.8246894621943,1.1460656459371688e-08,1.2954279974639794e-06,0.9999999999944793,0.9999987045720025,True,True
787,361,362,2048,1.1090681096413186,arc_00793,603.423110615919,110.53745260568554,3.9046748451027097e-07,1.646138700400047e-17,3.904674944434524e-07,110.53749576698458,2.837943883657243e-12,603.4231106176316,3.03079220774571e-09,3.3501618083430125e-07,0.9999999999971619,0.9999996649838191,True,True
788,362,363,2048,1.1121360712170898,arc_00793,406.0881823955301,108.12477814455993,3.8150971862132584e-07,1.6064483510062652e-17,3.815097251449228e-07,108.12481939523006,1.909863001896896e-12,406.08818239630574,1.3736058614598112e-09,1.485208856905715e-07,0.99999999999809,0.9999998514791142,True,True
789,363,364,2048,1.1152040327928612,arc_00793,306.0128925593937,105.79110533918843,3.728195498490379e-07,1.5679745269185468e-17,3.7281955464724217e-07,105.79114478019594,1.439201451652657e-12,306.0128925598342,7.80566503556234e-10,8.257702398828886e-08,0.9999999999985607,0.9999999174229759,True,True
790,364,365,2048,1.1182719943686323,arc_00793,245.5095930173882,103.53316962202415,3.643867305537804e-07,1.5306701357976823e-17,3.643867343117225e-07,103.53320734815148,1.1546499224593918e-12,245.5095930176717,5.027780439862798e-10,5.205422347812952e-08,0.9999999999988453,0.9999999479457764,True,True
791,365,366,2048,1.1213399559444037,arc_00793,204.9814299579409,101.34787352426314,3.562015252351645e-07,1.4944904381313316e-17,3.562015282985924e-07,101.34790962454345,9.640429495958177e-13,204.98142995813853,3.507334570248681e-10,3.554610270486002e-08,0.9999999999990359,0.9999999644538972,True,True
792,366,367,2048,1.1244079175201749,arc_00793,175.9378712024228,99.23227580298851,3.482546765737463e-07,1.4593928922243993e-17,3.4825467914137117e-07,99.23231036110494,8.274489271266891e-13,175.9378712025684,2.585684252440885e-10,2.5658342223403544e-08,0.9999999999991724,0.9999999743416577,True,True
793,367,368,2048,1.1274758790959463,arc_00793,154.10314124701384,97.18358147723991,3.4053737440013917e-07,1.425337012466062e-17,3.405373765966283e-07,97.18361457189307,7.247585640330191e-13,154.10314124712556,1.9851272506479927e-10,1.929218416031363e-08,0.9999999999992751,0.9999999807078157,True,True
794,368,369,2048,1.1305438406717176,arc_00793,175.93787120242212,95.19913267572704,3.330412272740288e-07,1.3922842394697632e-17,3.3304122972358407e-07,95.19916438097383,8.274489271266859e-13,175.93787120256772,2.585684252440865e-10,2.4615498018541332e-08,0.9999999999991724,0.9999999753845019,True,True
795,369,370,2048,1.1336118022474888,arc_00793,204.98142995793881,93.27640021143888,3.2575823637626954e-07,1.3601978206000068e-17,3.2575823916442253e-07,93.27643059700469,9.64042949595808e-13,204.98142995813646,3.5073345702486103e-10,3.271516496222697e-08,0.9999999999990359,0.999999967284835,True,True
796,370,371,2048,1.1366797638232602,arc_00793,245.50959301738817,91.41297581072361,3.1868077148920063e-07,1.3290426999718616e-17,3.1868077475212803e-07,91.41300494229085,1.1546499224593916e-12,245.50959301767168,5.027780439862796e-10,4.59604518197931e-08,0.9999999999988453,0.9999999540395481,True,True
797,371,372,2048,1.1397477253990314,arc_00793,306.01289255939344,89.60656493261224,3.118015488908643e-07,1.2987854174297921e-17,3.1180155286531514e-07,89.60659287208706,1.4392014516526558e-12,306.0128925598339,7.805665035562325e-10,6.994390489375182e-08,0.9999999999985607,0.999999930056095,True,True
798,372,373,2048,1.1428156869748027,arc_00793,406.08818239552807,87.85498012281498,3.051136109210987e-07,1.269394014911205e-17,3.0511361607595784e-07,87.85500692857384,1.909863001896886e-12,406.0881823963037,1.3736058614597973e-09,1.2067815247568014e-07,0.99999999999809,0.9999998793218474,True,True
799,373,374,2048,1.145883648550574,arc_00793,603.4231106159172,86.15613485258548,2.9861030708664713e-07,1.2408379498341258e-17,2.9861031457415014e-07,86.15616057970371,2.8379438836572345e-12,603.4231106176297,3.030792207745692e-09,2.611214201342525e-07,0.9999999999971619,0.9999997388785797,True,True
800,374,375,2048,1.1489516101263453,arc_00793,1173.8246894556817,84.5080377986498,2.922852765628166e-07,1.2130880148619595e-17,2.9228529080234327e-07,84.50806249911344,5.52058504111051e-12,1173.824689462162,1.1460656459371058e-08,9.685178723493974e-07,0.9999999999944793,0.9999990314821275,True,True
801,375,376,2048,1.1520195717021164,arc_00809,4412.568107916183,82.90878752510378,2.861324319631709e-07,1.1861162634486896e-17,2.861324843013589e-07,82.90881124800792,2.0752636836033347e-11,4412.568108007757,1.6186227264449777e-07,1.341980861085626e-05,0.9999999999792473,0.9999865801913891,True,True
802,376,377,2048,1.1550875332778878,arc_00809,969.0785184470279,81.35656753239228,2.801459442641335e-07,1.1598959406497297e-17,2.8014595550443593e-07,81.35659032411202,4.557648531895346e-12,969.0785184514448,7.81250095667195e-09,6.35598439738693e-07,0.9999999999954422,0.9999993644015601,True,True
803,377,378,2048,1.158155494853659,arc_00809,544.3053316058323,79.84964164231037,2.7432022878414876e-07,1.1344014187425902e-17,2.743202349587562e-07,79.84966354668886,2.5599085608373582e-12,544.3053316072258,2.466417357416732e-09,1.9694259615543942e-07,0.9999999999974399,0.9999998030574038,True,True
804,378,379,2048,1.1612234564294304,arc_00809,378.42787202383766,78.38634969159169,2.686499321290395e-07,1.1096081372553627e-17,2.6864993632810604e-07,78.38637075008522,1.7797744997192418e-12,378.42787202451126,1.1930447788372794e-09,9.351845035539238e-08,0.9999999999982201,0.9999999064815496,True,True
805,379,380,2048,1.1642914180052018,arc_00809,290.03764223285395,76.96510351055892,2.6312992002811395e-07,1.0854925470578816e-17,2.63129923176451e-07,76.96512376238604,1.364068658167467e-12,290.03764223324964,7.013071184375445e-10,5.397618916598792e-08,0.9999999999986359,0.9999999460238107,True,True
806,380,381,2048,1.167359379580973,arc_00809,235.1197001914607,75.5843831661663,2.577552659948504e-07,1.0620320582116672e-17,2.5775526849189706e-07,75.58440264844431,1.1057854817734879e-12,235.11970019172074,4.6119695893839725e-10,3.4859296644637855e-08,0.9999999999988941,0.9999999651407032,True,True
807,381,382,2048,1.1704273411567443,arc_00809,197.68773127342985,74.24273345358137,2.5252124076193053e-07,1.0392049913429868e-17,2.5252124281631137e-07,74.24275220145344,9.297401408256677e-13,197.68773127361368,3.2626958547513504e-10,2.4223151985301378e-08,0.9999999999990702,0.9999999757768478,True,True
808,382,383,2048,1.1734953027325155,arc_00809,170.53738917837606,72.93876062425333,2.4742330245267393e-07,1.016990532355764e-17,2.4742330418702307e-07,72.93877867100697,8.020500574789875e-13,170.53738917851288,2.42976915534687e-10,1.7722439464348487e-08,0.9999999999991979,0.9999999822775604,True,True
809,383,384,2048,1.1765632643082868,arc_00809,149.94408855815857,71.67112934597556,2.4245708747585277e-07,9.953686904048831e-18,2.4245708896834933e-07,71.67114672315317,7.051982291162848e-13,149.94408855826433,1.879719332035258e-10,1.3472164004464642e-08,0.9999999999992947,0.9999999865278358,True,True
810,384,385,2048,1.179631225884058,arc_00809,170.537389178375,70.43855990417826,2.3761840217626108e-07,9.743202592369357e-18,2.3761840383784143e-07,70.43857664168043,8.020500574789825e-13,170.53738917851183,2.42976915534684e-10,1.711494808704895e-08,0.9999999999991979,0.9999999828850518,True,True
811,385,386,2048,1.1826991874598294,arc_00809,197.6877312734294,69.23982568993982,2.3290321539409687e-07,9.538267824983225e-18,2.329032172796954e-07,69.23984181612175,9.297401408256656e-13,197.68773127361322,3.2626958547513354e-10,2.2590854487709858e-08,0.9999999999990702,0.9999999774091454,True,True
812,386,387,2048,1.1857671490356005,arc_00809,235.11970019146077,68.0737511184957,2.2830765241334307e-07,9.338705249431523e-18,2.2830765460905668e-07,68.07376666025772,1.105785481773488e-12,235.1197001917208,4.6119695893839746e-10,3.1395414167192926e-08,0.9999999999988941,0.9999999686045857,True,True
813,387,388,2048,1.188835110611372,arc_00809,290.0376422328534,66.9392103051351,2.2382799138409893e-07,9.144344539237025e-18,2.2382799403630308e-07,66.93922528800763,1.3640686581674643e-12,290.0376422332491,7.013071184375418e-10,4.6944955197174053e-08,0.9999999999986359,0.9999999530550447,True,True
814,388,389,2048,1.191903072187143,arc_00809,378.4278720238424,65.83512613077295,2.1946066094192006e-07,8.955022258687076e-18,2.194606643307501e-07,65.83514057899666,1.779774499719264e-12,378.427872024516,1.193044778837309e-09,7.854427073179219e-08,0.9999999999982201,0.9999999214557291,True,True
815,389,390,2048,1.1949710337629145,arc_00809,544.3053316058383,64.76046381264582,2.1520221929497147e-07,8.770580973006611e-18,2.1520222406884548e-07,64.76047774924469,2.5599085608373865e-12,544.3053316072318,2.4664173574167866e-09,1.5972636639534063e-07,0.9999999999974399,0.9999998402736335,True,True
816,390,391,2048,1.1980389953386859,arc_00809,969.0785184470648,63.71421922460406,2.11049315994761e-07,8.590867659869259e-18,2.1104932431998635e-07,63.71423267144982,4.5576485318955186e-12,969.0785184514816,7.812500956672544e-09,4.977675036993588e-07,0.9999999999954422,0.9999995022324962,True,True
817,391,392,2048,1.201106956914457,arc_00825,2399.221370431224,62.69542394894648,2.06998709977553e-07,8.41573442005352e-18,2.069987301687629e-07,62.69543692682232,1.1283717003820396e-11,2399.2213704582964,4.786041967694488e-08,3.000629923147143e-06,0.9999999999887161,0.9999969993700767,True,True
818,392,393,2048,1.2041749184902284,arc_00825,818.2739422641015,61.70315145447438,2.0304729090254502e-07,8.245039316645367e-18,2.0304729764924588e-07,61.70316398313509,3.848403365317252e-12,818.2739422672506,5.5711215465992055e-09,3.437558263597879e-07,0.9999999999961515,0.9999996562441735,True,True
819,393,394,2048,1.2072428800659996,arc_00825,493.2472925904749,60.7365139490545,1.9919206911393e-07,8.078645935438208e-18,1.9919207309870025e-07,60.73652604728904,2.3197787961896868e-12,493.24729259161916,2.0257405567575815e-09,1.2303644409055665e-07,0.9999999999976801,0.9999998769635557,True,True
820,394,395,2048,1.210310841641771,arc_00825,353.0215845435005,59.794658873134345,1.9543016447634664e-07,7.916422902749066e-18,1.9543016727101483e-07,59.79467055881682,1.6602868352715451e-12,353.0215845440867,1.0384031942515946e-09,6.209097690749717e-08,0.9999999999983396,0.999999937909023,True,True
821,395,396,2048,1.213378803217542,arc_00825,274.8759412294174,58.87676672188812,1.917587996678359e-07,7.75824358693751e-18,1.9175880180039043e-07,58.87677801202853,1.2927620478113875e-12,274.87594122977276,6.300078011214222e-10,3.7092829452472184e-08,0.9999999999987071,0.9999999629071704,True,True
822,396,397,2048,1.2164467647933135,arc_00825,225.0564711691531,57.98204955076066,1.8817529572627703e-07,7.603985892984525e-18,1.881752974376033e-07,57.98206046155214,1.0584573653137958e-12,225.05647116939133,4.2263390083592714e-10,2.4505184391370355e-08,0.9999999999989414,0.9999999754948155,True,True
823,397,398,2048,1.2195147263690846,arc_00825,190.5248432376768,57.10974971721218,1.846770683452611e-07,7.453532088616916e-18,1.8467706976534416e-07,57.10976026407537,8.960525442905628e-13,190.52484323784756,3.0310512336807594e-10,1.7310260930363805e-08,0.9999999999991038,0.999999982689739,True,True
824,398,399,2048,1.222582687944856,arc_00825,165.18023050237642,56.2591386564149,1.81261624250112e-07,7.306768634719385e-18,1.8126162545704576e-07,56.25914885403967,7.768549407675702e-13,165.18023050250477,2.279894737711706e-10,1.2826493742046458e-08,0.9999999999992231,0.9999999871735061,True,True
825,399,400,2048,1.2256506495206272,arc_00825,145.786853846819,55.42951564612803,1.7792655751240544e-07,7.163586014298087e-18,1.7792655855676213e-07,55.429525508512754,6.856464442833649e-13,145.786853846919,1.7772309789710537e-10,9.85110698833951e-09,0.9999999999993142,0.9999999901488928,True,True
826,200,201,1024,1.2302525918842842,arc_00825,190.52488623090423,21008.127716565516,6.762839289904e-05,2.7212801712539578e-15,6.76283934175116e-05,21009.548558580962,8.960527464909172e-13,190.524886231075,3.031052598467295e-10,6.368104675111163e-06,0.9999999999991038,0.9999936318953248,True,True
827,201,202,1024,1.2363885150358267,arc_00825,274.87642447039525,1297.0937220798287,4.143130010935729e-06,1.663071818588158e-16,4.143130056649653e-06,1297.0990961300806,1.2927643205297396e-12,274.87642447075064,6.300100127134609e-10,8.171854180435305e-07,0.9999999999987071,0.9999991828145819,True,True
828,202,203,1024,1.2425244381873692,arc_00825,493.2510386116403,666.7374235535038,2.1127223511965942e-06,8.459850506991453e-17,2.112722392924895e-06,666.738832187565,2.319796414006551e-12,493.2510386127846,2.025771298724918e-09,1.3506603899909386e-06,0.9999999999976801,0.9999986493396099,True,True
829,203,204,1024,1.248660361338912,arc_00825,2399.383640652418,447.6477544314327,1.406930541119768e-06,5.619922533252982e-17,1.4069306759632702e-06,447.6483842416766,1.12844801727704e-11,2399.383640679494,4.786689273665474e-08,2.1427537192233137e-05,0.9999999999887154,0.9999785724628076,True,True
830,204,205,1024,1.2547962844904545,arc_00833,549.6045288776384,336.38479712765974,1.0484382048557486e-06,4.177702716656762e-17,1.0484382278165921e-06,336.3851498067101,2.584831080742943e-12,549.6045288790591,2.5146363888435884e-09,8.458863383705549e-07,0.9999999999974151,0.9999991541136615,True,True
831,205,206,1024,1.260932207641997,arc_00833,291.5354737645714,269.0941755043424,8.315834839641071e-07,3.3055003180781157e-17,8.315834936008132e-07,269.0943992788031,1.3711130715474048e-12,291.5354737649712,7.085582078651014e-10,1.9066904529952472e-07,0.9999999999986288,0.9999998093309546,True,True
832,206,207,1024,1.2670681307935396,arc_00833,198.38243580495626,224.0273167309892,6.863184513394997e-07,2.7214059116952648e-17,6.863184567382912e-07,224.02747048517705,9.330073880382942e-13,198.38243580514137,3.2856159874886585e-10,7.360682386627412e-08,0.9999999999990669,0.999999926393176,True,True
833,207,208,1024,1.2732040539450822,arc_00833,150.3434176617859,191.74720351709146,5.822481123525935e-07,2.3030941930507382e-17,5.822481158151441e-07,191.74731516160446,7.070763036667421e-13,150.34341766189223,1.8897152289694775e-10,3.623478215748939e-08,0.9999999999992928,0.9999999637652177,True,True
834,208,209,1024,1.2793399770966247,arc_00833,198.38243580495518,167.49671373814957,5.040504322539648e-07,1.98890132570833e-17,5.040504361995958e-07,167.49679816498377,9.330073880382892e-13,198.3824358051403,3.285615987488623e-10,5.5033015790402556e-08,0.9999999999990669,0.9999999449669841,True,True
835,209,210,1024,1.2854759002481673,arc_00833,291.53547376457084,148.61764206498611,4.4316354663573926e-07,1.7443699307966904e-17,4.4316355172119643e-07,148.61770792693744,1.371113071547402e-12,291.5354737649706,7.085582078650986e-10,1.0530429678572943e-07,0.9999999999986288,0.999999894695703,True,True
836,210,211,1024,1.2916118233997098,arc_00833,549.6045288776322,133.50813943106968,3.9442789193283536e-07,1.5487352637098e-17,3.944279004447546e-07,133.5081920904256,2.5848310807429145e-12,549.604528879053,2.514636388843532e-09,3.357245580392964e-07,0.9999999999974151,0.9999996642754418,True,True
837,211,212,1024,1.2977477465512524,arc_00841,2374.8601756216913,121.14541038509141,3.5454891679483967e-07,1.388738364153955e-17,3.5454894977543405e-07,121.14545333708467,1.116914448813115e-11,2374.8601756482167,4.68936019367751e-08,5.680946665239411e-06,0.9999999999888307,0.9999943190533347,True,True
838,212,213,1024,1.303883669702795,arc_00841,492.2092749790401,110.84571132348667,3.2132410338082117e-07,1.255515203114716e-17,3.213241095605835e-07,110.84574694089761,2.3148969219630056e-12,492.2092749801796,2.0172309851609216e-09,2.2360147530248504e-07,0.999999999997685,0.9999997763985246,True,True
839,213,214,1024,1.3100195928543377,arc_00841,274.55327495344125,102.1345368484878,2.9322488915664797e-07,1.142914141614286e-17,2.932248922945562e-07,102.13456679688517,1.2912445242557613e-12,274.55327495379584,6.285319590270336e-10,6.419483935322364e-08,0.9999999999987087,0.9999999358051606,True,True
840,214,215,1024,1.3161555160058802,arc_00841,190.36976894300275,94.67226432866825,2.6915717636638535e-07,1.0465320848936759e-17,2.6915717835866614e-07,94.67228981039466,8.95323218319548e-13,190.36976894317323,3.026130520206238e-10,2.8649070561304524e-08,0.9999999999991046,0.9999999713509293,True,True
841,215,216,1024,1.3222914391574228,arc_00841,145.69603911019593,88.2094787518483,2.4831740758193425e-07,9.631352167595334e-18,2.4831740898518414e-07,88.20950065580296,6.852193358053976e-13,145.6960391102958,1.7750241865580104e-10,1.565739971482549e-08,0.9999999999993147,0.9999999843426002,True,True
