status,parent_arc,start_numerator,end_numerator,turn_denominator,refinement_level,extra_refinement,theta_start,theta_end,theta_midpoint,center_real,center_imag,disc_radius,center_id,center_arc,distance_upper,neumann_product_upper,transported_inverse_upper,budget_lower,budget_ratio_upper
closed,737,311,312,2048,5,0,0.9541360500648688,0.9572040116406401,0.9556700308527545,-0.17187246699442055,-0.33645836035977134,0.0004026680141084464,turn_00002495_of_00016384,,0.0007046690376441142,0.11187263626752966,178.75715401436645,1.1242591517616476e+16,1.5899995453384977e-14
closed,738,312,313,2048,5,0,0.9572040116406401,0.9602719732164113,0.9587379924285258,-0.17253089730690563,-0.33599464141427715,0.00040266801410845503,turn_00002495_of_00016384,,0.0009060030039847047,0.1438362395784152,185.43078705518164,1.1900552750382468e+16,1.5581695316566047e-14
closed,739,313,314,2048,5,0,0.9602719732164113,0.9633399347921826,0.961805954004297,-0.17319074719036723,-0.33553294468686273,0.00040266801410844777,turn_00002495_of_00016384,,0.0017113378330007817,0.2716904882925333,217.98303796815676,1.2565417580256474e+16,1.7347854663474504e-14
closed,740,314,315,2048,5,0,0.9633399347921826,0.966407896367954,0.9648739155800683,-0.1738520104340469,-0.3350732745231936,0.0004026680141084685,turn_00002495_of_00016384,,0.00251666958259035,0.39954424811960887,264.39770032334167,1.3237621001343078e+16,1.9973203666770345e-14
closed,741,315,316,2048,5,0,0.966407896367954,0.9694758579437253,0.9679418771558396,-0.17451468081388324,-0.33461563524986027,0.0004026680141084655,turn_00002495_of_00016384,,0.0033219963577300403,0.5273972182073996,335.9250644715188,1.3917604402966048e+16,2.4136701600738717e-14
closed,742,316,317,2048,5,0,0.9694758579437253,0.9725438195194965,0.9710098387316108,-0.1751787520925702,-0.33416003117433796,0.0004026680141084648,arc_00746,746,0.0036239922291567794,0.5667967586230296,361.0342490845197,1.4605817169642428e+16,2.4718524468108097e-14
closed,743,317,318,2048,5,0,0.9725438195194965,0.9756117810952678,0.9740778003073821,-0.17584421801961597,-0.3337064665849457,0.00040266801410845764,arc_00746,746,0.0028186678079942583,0.4408430471656815,279.70895498791566,1.530271322971725e+16,1.8278389641696494e-14
closed,744,318,319,2048,5,0,0.9756117810952678,0.9786797426710391,0.9771457618831534,-0.17651107233140187,-0.3332549457508062,0.00040266801410846105,arc_00746,746,0.0020133377017508805,0.3148884465548259,228.28575312302104,1.6008745239431826e+16,1.4260065339831924e-14
closed,745,319,320,2048,5,0,0.9786797426710391,0.9817477042468103,0.9802137234589247,-0.17717930875124108,-0.33280547292180546,0.0004026680141084644,arc_00746,746,0.001208003805446123,0.18893325317379606,192.83395301746754,1.6724360064945006e+16,1.1530124457297234e-14
closed,746,320,321,2048,5,0,0.9817477042468103,0.9848156658225816,0.983281685034696,-0.17784892098943797,-0.332358052328553,0.0004026680141084527,arc_00746,746,0.00040266801410845276,0.06297776340733147,166.913015341282,1.7449996851050846e+16,9.56521750496651e-15
closed,747,321,322,2048,5,0,0.9848156658225816,0.9878836273983529,0.9863496466104673,-0.17851990274334711,-0.33191268818234176,0.00040266801410844994,arc_00746,746,0.0012080038054460977,0.1889332531737921,192.8339530174666,1.818608697114868e+16,1.0603377918701702e-14
closed,748,322,323,2048,5,0,0.9878836273983529,0.9909515889741242,0.9894176081862386,-0.1791922476974327,-0.3314693846751087,0.0004026680141084533,arc_00746,746,0.002013337701750851,0.3148884465548213,228.2857531230195,1.8933054811082884e+16,1.2057523490049128e-14
closed,749,323,324,2048,5,0,0.9909515889741242,0.9940195505498954,0.9924855697620099,-0.17986594952332796,-0.33102814597939534,0.00040266801410846273,arc_00746,746,0.0028186678079942596,0.44084304716568173,279.7089549879157,1.969131874397408e+16,1.4204683730159618e-14
closed,750,324,325,2048,5,0,0.9940195505498954,0.9970875121256667,0.9955535313377811,-0.18054100187989475,-0.3305889762483083,0.0004026680141084518,arc_00746,746,0.003623992229156735,0.5667967586230227,361.03424908451393,2.0461292042914284e+16,1.7644743466214276e-14
closed,751,325,326,2048,5,0,0.9970875121256667,1.000155473701438,0.9986214929135524,-0.1812173984132832,-0.3301518796154803,0.00040266801410846555,arc_00746,746,0.0044293090702322065,0.6927492845456072,509.0344760311228,2.1243383676322504e+16,2.3962024307760518e-14
closed,752,326,327,2048,5,0,1.000155473701438,1.0032234352772094,1.0016894544893238,-0.18189513275699148,-0.3297168601950313,0.0004026680141084526,arc_00746,746,0.005234616436232307,0.818700328554968,862.6667974902174,2.2037998991338012e+16,3.914451569896554e-14
closed,753,327,328,2048,5,0,1.0032234352772094,1.0062913968529805,1.004757416065095,-0.18257419853192589,-0.3292839220815299,0.0004026680141084637,arc_00746,746,0.006039912432191008,0.9446495942761308,2825.656016538792,2.2845540287387716e+16,1.2368523488581033e-13
closed,754,1312,1313,8192,7,2,1.0062913968529805,1.0070583872469234,1.006674892049952,-0.1829992879191706,-0.3290143944857523,0.00010066701278020925,arc_00746,746,0.006241214812496943,0.9761335295181919,6553.1770636436595,2.3666407272056908e+16,2.768978403993344e-13
closed,754,2626,2627,16384,8,3,1.0070583872469234,1.0074418824438949,1.007250134845409,-0.18312691543253448,-0.32893369520277566,5.033350662145063e-05,arc_00746,746,0.006341871241247191,0.9918763164621597,19252.498724622998,2.3666407272056908e+16,8.134947777795812e-13
closed,754,2627,2628,16384,8,3,1.0074418824438949,1.0078253776408663,1.0076336300423805,-0.1832120262221415,-0.3288799364736746,5.033350662144318e-05,arc_00762,762,0.006543190342673827,0.9969877029415601,50582.75152691305,2.3666407272056908e+16,2.1373227860671725e-12
closed,754,657,658,4096,6,1,1.0078253776408663,1.009359358428752,1.008592368034809,-0.18342489333732495,-0.32874568248365454,0.000201334021859184,arc_00762,762,0.006442541835395573,0.9816518623468881,8304.39996216594,2.3666407272056908e+16,3.508939851622939e-13
closed,755,329,330,2048,5,0,1.009359358428752,1.012427320004523,1.0108933392166375,-0.18393629879649845,-0.3284243060556547,0.00040266801410844777,arc_00762,762,0.006039912432190984,0.9203031100081874,1911.8722656300952,2.450099743950979e+16,7.803242583696003e-14
closed,756,330,331,2048,5,0,1.012427320004523,1.0154952815802945,1.0139613007924089,-0.18461932046553017,-0.32799763623431444,0.00040266801410846403,arc_00762,762,0.005234616436232319,0.7975999387489545,752.8173296515351,2.5349706416382264e+16,2.969728001129933e-14
closed,757,331,332,2048,5,0,1.0154952815802945,1.0185632431560658,1.01702926236818,-0.1853036479246958,-0.3275730639019123,0.0004026680141084573,arc_00762,762,0.004429309070232213,0.6748950350333961,468.6802419273153,2.6212928063975376e+16,1.7879736318790962e-14
closed,758,332,333,2048,5,0,1.0185632431560658,1.021631204731837,1.0200972239439514,-0.18598927473284466,-0.32715059305468486,0.00040266801410844934,arc_00762,762,0.003623992229156743,0.5521886875980118,340.2555259603192,2.709105440265737e+16,1.25597003683601e-14
closed,759,333,334,2048,5,0,1.021631204731837,1.0246991663076084,1.0231651855197226,-0.1866761944365961,-0.3267302276690886,0.00040266801410845314,arc_00762,762,0.0028186678079942353,0.4294811851826913,267.0731791397822,2.7984475622686576e+16,9.543619210190604e-15
closed,760,334,335,2048,5,0,1.0246991663076084,1.0277671278833795,1.026233147095494,-0.18736440057040027,-0.3263119717017627,0.00040266801410846436,arc_00762,762,0.002013337701750884,0.30677281653004707,219.79846905256798,2.889358014720791e+16,7.607173217466715e-15
closed,761,335,336,2048,5,0,1.0277671278833795,1.030835089459151,1.0293011086712651,-0.18805388665659895,-0.32589582908949144,0.0004026680141084513,arc_00762,762,0.0012080038054460911,0.18406387038470393,186.74289334896844,2.9818754704264932e+16,6.262598663191622e-15
closed,762,336,337,2048,5,0,1.030835089459151,1.033903051034922,1.0323690702470365,-0.18874464620548645,-0.32548180374916774,0.00040266801410844706,arc_00762,762,0.0004026680141084471,0.0613546354926867,162.3299697562531,3.0760384402103536e+16,5.2772412605205365e-15
closed,763,337,338,2048,5,0,1.033903051034922,1.0369710126106935,1.0354370318228079,-0.18943667271537087,-0.3250698995777557,0.00040266801410846035,arc_00762,762,0.0012080038054461085,0.1840638703847066,186.74289334896906,3.1718852799481376e+16,5.887441595996891e-15
closed,764,338,339,2048,5,0,1.0369710126106935,1.0400389741864646,1.038504993398579,-0.19012995967263516,-0.3246601204522543,0.0004026680141084549,arc_00762,762,0.0020133377017508784,0.3067728165300462,219.7984690525677,3.2694541960825212e+16,6.722787837674298e-15
closed,765,339,340,2048,5,0,1.0400389741864646,1.043106935762236,1.0415729549743504,-0.1908245005517984,-0.3242524702296607,0.00040266801410845243,arc_00762,762,0.002818667807994261,0.4294811851826952,267.07317913978403,3.3687832486931576e+16,7.927882544636525e-15
closed,766,340,341,2048,5,0,1.043106935762236,1.0461748973380072,1.0446409165501216,-0.19152028881557734,-0.3238469527469341,0.0004026680141084611,arc_00762,762,0.00362399222915676,0.5521886875980144,340.25552596032117,3.4699103515028456e+16,9.805888091977761e-15
closed,767,341,342,2048,5,0,1.0461748973380072,1.0492428589137786,1.047708878125893,-0.19221731791494784,-0.3234435718209594,0.00040266801410845617,arc_00762,762,0.004429309070232207,0.6748950350333953,468.6802419273141,3.572873268462644e+16,1.3117740448963099e-14
closed,768,342,343,2048,5,0,1.0492428589137786,1.05231082048955,1.0507768397016641,-0.19291558128920658,-0.32304233124851156,0.00040266801410846414,arc_00762,762,0.005234616436232314,0.7975999387489539,752.817329651533,3.6777096068544776e+16,2.0469732799143244e-14
closed,769,343,344,2048,5,0,1.05231082048955,1.055378782065321,1.0538448012774355,-0.1936150723660327,-0.32264323480621965,0.000402668014108461,arc_00762,762,0.006039912432191005,0.9203031100081907,1911.872265630171,3.784456807278211e+16,5.0519066883080464e-14
closed,770,344,345,2048,5,0,1.055378782065321,1.0584467436410925,1.0569127628532067,-0.19431578456154985,-0.32224628625053137,0.00040266801410845823,arc_00777,777,0.006039912432191005,0.8987962015940595,1470.3941741876247,3.893152131679424e+16,3.7768731466276604e-14
closed,771,345,346,2048,5,0,1.0584467436410925,1.0615147052168636,1.059980724428978,-0.19501771128038792,-0.3218514893176777,0.00040266801410845444,arc_00777,777,0.0052346164362323125,0.7789605267473603,673.2257971483234,4.0038326524445304e+16,1.6814533862630025e-14
closed,772,346,347,2048,5,0,1.0615147052168636,1.064582666792635,1.0630486860047492,-0.19572084591574535,-0.32145884772363775,0.0004026680141084525,arc_00777,777,0.004429309070232217,0.6591231599307624,436.5490936595409,4.1165352488206296e+16,1.0604769964853586e-14
closed,773,347,348,2048,5,0,1.064582666792635,1.0676506283684062,1.0661166475805206,-0.19642518184945115,-0.32106836516410375,0.0004026680141084522,arc_00777,777,0.003623992229156762,0.5392843831331693,322.9963780992628,4.231296621907346e+16,7.633508282708517e-15
closed,774,348,349,2048,5,0,1.0676506283684062,1.0707185899441776,1.069184609156292,-0.19713071245202726,-0.3206800453144462,0.0004026680141084519,arc_00777,777,0.0028186678079942587,0.41944447834679754,256.32255664023467,4.348153343947285e+16,5.894975093209184e-15
closed,775,349,350,2048,5,0,1.0707185899441776,1.0737865515199487,1.0722525707320631,-0.19783743108275098,-0.3202938918296795,0.0004026680141084661,arc_00777,777,0.0020133377017508575,0.2996037275665189,212.46468811823505,4.467141954959428e+16,4.756166028759316e-15
closed,776,350,351,2048,5,0,1.0737865515199487,1.0768545130957201,1.0753205323078345,-0.19854533108971736,-0.3199099083444273,0.00040266801410844734,arc_00777,777,0.0012080038054461003,0.17976241278919733,181.42240480319472,4.588299100361799e+16,3.954023066824243e-15
closed,777,351,352,2048,5,0,1.0768545130957201,1.0799224746714913,1.0783884938836057,-0.19925440580990195,-0.3195280984728883,0.0004026680141084459,arc_00777,777,0.000402668014108446,0.059920816013024146,158.2946182795338,4.71166166771404e+16,3.3596346563723818e-15
closed,778,352,353,2048,5,0,1.0799224746714913,1.0829904362472627,1.081456455459377,-0.19996464856922344,-0.3191484658088026,0.0004026680141084397,arc_00777,777,0.0012080038054460992,0.17976241278919713,181.42240480319467,4.837266856926624e+16,3.7505147052908745e-15
closed,779,353,354,2048,5,0,1.0829904362472627,1.086058397823034,1.0845244170351482,-0.2006760526826065,-0.31877101392541723,0.0004026680141084461,arc_00777,777,0.0020133377017508623,0.2996037275665196,212.46468811823527,4.965152143137181e+16,4.27911737633062e-15
closed,780,354,355,2048,5,0,1.086058397823034,1.0891263593988052,1.0875923786109196,-0.20138861145404463,-0.3183957463754532,0.00040266801410845276,arc_00777,777,0.0028186678079942474,0.4194444783467959,256.3225566402339,5.095355155443771e+16,5.0305140430963736e-15
closed,781,355,356,2048,5,0,1.0891263593988052,1.0921943209745766,1.0906603401866908,-0.20210231817666335,-0.31802266669107154,0.0004026680141084516,arc_00777,777,0.0036239922291567608,0.5392843831331692,322.9963780992627,5.227913537324529e+16,6.178303749540614e-15
closed,782,356,357,2048,5,0,1.0921943209745766,1.0952622825503477,1.0937283017624622,-0.20281716613278314,-0.31765177838384034,0.0004026680141084554,arc_00777,777,0.004429309070232221,0.659123159930763,436.54909365954165,5.362864843204558e+16,8.140221810973024e-15
closed,783,357,358,2048,5,0,1.0952622825503477,1.0983302441261191,1.0967962633382335,-0.2035331485939828,-0.31728308494470164,0.00040266801410845075,arc_00777,777,0.0052346164362323064,0.7789605267473593,673.2257971483206,5.50024648750169e+16,1.2239920495892392e-14
closed,784,358,359,2048,5,0,1.0983302441261191,1.1013982057018903,1.0998642249140047,-0.2042502588211627,-0.3169165898439385,0.0004026680141084662,arc_00777,777,0.006039912432190995,0.898796201594058,1470.3941741876051,5.640095735326411e+16,2.6070376163615045e-14
closed,785,359,360,2048,5,0,1.1013982057018903,1.1044661672776617,1.102932186489776,-0.20496849006460835,-0.3165522965311423,0.000402668014108448,arc_00793,793,0.006845195163169052,0.9932335459898369,21443.931439938537,5.782449716936835e+16,3.708451000815297e-13
closed,786,360,361,2048,5,0,1.1044661672776617,1.1075341288534328,1.1060001480655473,-0.20568783556405365,-0.31619020843518053,0.00040266801410844874,arc_00793,793,0.006039912432191012,0.8763875243136037,1173.824689455714,5.927345451991434e+16,1.9803547793242583e-14
closed,787,361,362,2048,5,0,1.1075341288534328,1.1106020904292042,1.1090681096413186,-0.20640828854874488,-0.31583032896416424,0.00040266801410845655,arc_00793,793,0.005234616436232309,0.759539577896955,603.423110615919,6.0748198756854056e+16,9.933185229592284e-15
closed,788,362,363,2048,5,0,1.1106020904292042,1.1136700520049756,1.1121360712170898,-0.2071298422375041,-0.31547266150541603,0.0004026680141084491,arc_00793,793,0.004429309070232211,0.6426899816943961,406.0881823955301,6.224909863201576e+16,6.523599398540884e-15
closed,789,363,364,2048,5,0,1.1136700520049756,1.1167380135807468,1.1152040327928612,-0.20785248983879323,-0.31511720942543825,0.0004026680141084479,arc_00793,793,0.0036239922291567564,0.5258390106643165,306.0128925593937,6.377652251441183e+16,4.7982059932829175e-15
closed,790,364,365,2048,5,0,1.1167380135807468,1.1198059751565181,1.1182719943686323,-0.20857622455077782,-0.31476397606988127,0.0004026680141084562,arc_00793,793,0.0028186678079942643,0.4089869397683386,245.5095930173882,6.5330838580197176e+16,3.757943390180302e-15
closed,791,365,366,2048,5,0,1.1198059751565181,1.1228739367322893,1.1213399559444037,-0.20930103956139112,-0.314412964763512,0.0004026680141084603,arc_00793,793,0.002013337701750892,0.2921340439706731,204.9814299579409,6.691241497997439e+16,3.0634289618643705e-15
closed,792,366,367,2048,5,0,1.1228739367322893,1.1259418983080607,1.1244079175201749,-0.21002692804839823,-0.3140641788101824,0.00040266801410846745,arc_00793,793,0.0012080038054461152,0.17528059823746336,175.9378712024228,6.8521619988235544e+16,2.56762568124673e-15
closed,793,367,368,2048,5,0,1.1259418983080607,1.1290098598838318,1.1274758790959463,-0.21075388317946023,-0.31371762149279886,0.0004026680141084497,arc_00793,793,0.0004026680141084498,0.05842687753616413,154.10314124701384,7.015882213936652e+16,2.196489857553434e-15
closed,794,368,369,2048,5,0,1.1290098598838318,1.1320778214596032,1.1305438406717176,-0.21148189811219856,-0.31337329607329073,0.00040266801410843996,arc_00793,793,0.0012080038054460935,0.17528059823746023,175.93787120242212,7.182439035147101e+16,2.449556067813095e-15
closed,795,369,370,2048,5,0,1.1320778214596032,1.1351457830353744,1.1336118022474888,-0.21221096599425943,-0.31303120579258004,0.00040266801410844587,arc_00793,793,0.0020133377017508424,0.29213404397066595,204.98142995793881,7.351869405294634e+16,2.788153851186697e-15
closed,796,370,371,2048,5,0,1.1351457830353744,1.1382137446111458,1.1366797638232602,-0.21294107996337827,-0.31269135387055075,0.00040266801410846306,arc_00793,793,0.0028186678079942635,0.4089869397683385,245.50959301738817,7.524210330792229e+16,3.262928363560756e-15
closed,797,371,372,2048,5,0,1.1382137446111458,1.141281706186917,1.1397477253990314,-0.21367223314744435,-0.3123537435060187,0.00040266801410846474,arc_00793,793,0.0036239922291567534,0.5258390106643162,306.01289255939344,7.69949889164433e+16,3.974452063256813e-15
closed,798,372,373,2048,5,0,1.141281706186917,1.1443496677626883,1.1428156869748027,-0.21440441866456542,-0.31201837787670106,0.00040266801410845796,arc_00793,793,0.004429309070232199,0.6426899816943943,406.08818239552807,7.877772253056818e+16,5.154860655408684e-15
closed,799,373,374,2048,5,0,1.1443496677626883,1.1474176293384597,1.145883648550574,-0.21513762962313254,-0.3116852601391869,0.00040266801410846127,arc_00793,793,0.005234616436232305,0.7595395778969543,603.4231106159172,8.059067676994981e+16,7.487505190438085e-15
closed,800,374,375,2048,5,0,1.1474176293384597,1.1504855909142309,1.1489516101263453,-0.21587185912188495,-0.31135439342890736,0.0004026680141084664,arc_00793,793,0.0060399124321909884,0.8763875243136002,1173.8246894556817,8.243422533759971e+16,1.4239530785282696e-14
closed,801,375,376,2048,5,0,1.1504855909142309,1.1535535524900022,1.1520195717021164,-0.21660710024997498,-0.31102578086010574,0.0004026680141084579,arc_00809,809,0.006845195163169046,0.9679537404495495,4412.568107916183,8.430874313787928e+16,5.233820293940132e-14
closed,802,376,377,2048,5,0,1.1535535524900022,1.1566215140657734,1.1550875332778878,-0.2173433460870331,-0.3106994255258088,0.0004026680141084613,arc_00809,809,0.006039912432190994,0.8540816866966264,969.0785184470279,8.621460639769918e+16,1.124030554610164e-14
closed,803,377,378,2048,5,0,1.1566215140657734,1.1596894756415448,1.158155494853659,-0.21808058970323307,-0.31037533049779725,0.0004026680141084554,arc_00809,809,0.0052346164362322934,0.7402077571918324,544.3053316058323,8.815219279152568e+16,6.174609097848307e-15
closed,804,378,379,2048,5,0,1.1596894756415448,1.162757437217316,1.1612234564294304,-0.21881882415935724,-0.3100534988265769,0.0004026680141084446,arc_00809,809,0.004429309070232204,0.6263322198915221,378.42787202383766,9.012188157015376e+16,4.19906758969804e-15
closed,805,379,380,2048,5,0,1.162757437217316,1.1658253987930873,1.1642914180052018,-0.21955804250686176,-0.30973393354135,0.0004026680141084481,arc_00809,809,0.0036239922291567486,0.5124553427558348,290.03764223285395,9.212405369161474e+16,3.148337818521914e-15
closed,806,380,381,2048,5,0,1.1658253987930873,1.1688933603688585,1.167359379580973,-0.22029823778794197,-0.30941663764998667,0.00040266801410843964,arc_00809,809,0.0028186678079942405,0.3985773937480619,235.1197001914607,9.415909195138715e+16,2.4970472348315477e-15
closed,807,381,382,2048,5,0,1.1688933603688585,1.1719613219446299,1.1704273411567443,-0.22103940303559802,-0.3091016141389968,0.00040266801410846506,arc_00809,809,0.002013337701750878,0.28469864083402385,197.68773127342985,9.62273811047075e+16,2.0543812894411077e-15
closed,808,382,383,2048,5,0,1.1719613219446299,1.175029283520401,1.1734953027325155,-0.2217815312737003,-0.3087888659735015,0.00040266801410846674,arc_00809,809,0.0012080038054461462,0.17081935198142,170.53738917837606,9.83293079691008e+16,1.7343495311892778e-15
closed,809,383,384,2048,5,0,1.175029283520401,1.1780972450961724,1.1765632643082868,-0.2225246155170552,-0.30847839609720573,0.0004026680141084419,arc_00809,809,0.00040266801410844197,0.05693979515920968,149.94408855815857,1.0046526148377693e+17,1.492496872487327e-15
closed,810,384,385,2048,5,0,1.1780972450961724,1.1811652066719438,1.179631225884058,-0.22326864877147085,-0.30817020743237017,0.00040266801410845715,arc_00809,809,0.0012080038054461104,0.17081935198141496,170.537389178375,1.0263563267839397e+17,1.661580727160804e-15
closed,811,385,386,2048,5,0,1.1811652066719438,1.184233168247715,1.1826991874598294,-0.22401362403382288,-0.30786430287978395,0.00040266801410845585,arc_00809,809,0.0020133377017508658,0.2846986408340222,197.6877312734294,1.0484081443776638e+17,1.8855989657613453e-15
closed,812,386,387,2048,5,0,1.184233168247715,1.1873011298234863,1.1857671490356005,-0.22475953429212037,-0.30756068531873715,0.0004026680141084597,arc_00809,809,0.002818667807994242,0.39857739374806206,235.11970019146077,1.0708120076423014e+17,2.1957140797210895e-15
closed,813,387,388,2048,5,0,1.1873011298234863,1.1903690913992575,1.188835110611372,-0.22550637252557193,-0.3072593576069939,0.0004026680141084522,arc_00809,809,0.0036239922291567417,0.5124553427558338,290.0376422328534,1.093571848568432e+17,2.652204723562833e-15
closed,814,388,389,2048,5,0,1.1903690913992575,1.193437052975029,1.191903072187143,-0.22625413170465167,-0.3069603225807654,0.0004026680141084675,arc_00809,809,0.004429309070232238,0.6263322198915268,378.4278720238424,1.1166915632948427e+17,3.388830760996134e-15
closed,815,389,390,2048,5,0,1.193437052975029,1.1965050145508,1.1949710337629145,-0.22700280479116539,-0.3066635830546832,0.00040266801410845796,arc_00809,809,0.005234616436232313,0.7402077571918353,544.3053316058383,1.1401750783391646e+17,4.7738750122367215e-15
closed,816,390,391,2048,5,0,1.1965050145508,1.1995729761265714,1.1980389953386859,-0.22775238473831688,-0.3063691418217728,0.00040266801410846517,arc_00809,809,0.006039912432191033,0.854081686696632,969.0785184470648,1.1640265320603274e+17,8.325227061034388e-15
closed,817,391,392,2048,5,0,1.1995729761265714,1.2026409377023426,1.201106956914457,-0.2285028644907742,-0.3060770016534271,0.0004026680141084462,arc_00825,825,0.006845195163169029,0.9426050594249773,2399.221370431224,1.1882501788773533e+17,2.0191214048021304e-14
closed,818,392,393,2048,5,0,1.2026409377023426,1.205708899278114,1.2041749184902284,-0.2292542369847361,-0.3057871652993807,0.0004026680141084495,arc_00825,825,0.006039912432190994,0.8317150762479243,818.2739422641015,1.2128502467342693e+17,6.7467021956535264e-15
closed,819,393,394,2048,5,0,1.205708899278114,1.2087768608538851,1.2072428800659996,-0.23000649514799854,-0.3054996354876837,0.00040266801410846273,arc_00825,825,0.005234616436232283,0.7208232664410089,493.2472925904749,1.2378309543450582e+17,3.98477102918673e-15
closed,820,394,395,2048,5,0,1.2087768608538851,1.2118448224296565,1.210310841641771,-0.23075963190002113,-0.30521441492467627,0.00040266801410846897,arc_00825,825,0.004429309070232211,0.609929890943378,353.0215845435005,1.2631965432551283e+17,2.7946687032074997e-15
closed,821,395,396,2048,5,0,1.2118448224296565,1.214912784005428,1.213378803217542,-0.231513640151994,-0.30493150629496296,0.0004026680141084646,arc_00825,825,0.0036239922291567677,0.4990352106978516,274.8759412294174,1.2889512903731085e+17,2.132554917182712e-15
closed,822,396,397,2048,5,0,1.214912784005428,1.217980745581199,1.2164467647933135,-0.23226851280690428,-0.30465091226138746,0.0004026680141084647,arc_00825,825,0.002818667807994261,0.38813948665032305,225.0564711691531,1.3150995095181704e+17,1.7113265539245003e-15
closed,823,397,398,2048,5,0,1.217980745581199,1.2210487071569704,1.2195147263690846,-0.23302424275960304,-0.3043726354650077,0.00040266801410844696,arc_00825,825,0.0020133377017508497,0.27724297974914364,190.5248432376768,1.3416455492962021e+17,1.4200832950075525e-15
closed,824,398,399,2048,5,0,1.2210487071569704,1.2241166687327416,1.222582687944856,-0.2337808228968722,-0.30409667852507094,0.000402668014108465,arc_00825,825,0.0012080038054461122,0.16634595094451277,165.18023050237642,1.368593791223526e+17,1.2069339460812906e-15
closed,825,399,400,2048,5,0,1.2241166687327416,1.227184630308513,1.2256506495206272,-0.23453824609749127,-0.3038230440389889,0.0004026680141084551,arc_00825,825,0.00040266801410845514,0.05544866118784546,145.786853846819,1.3959486492903168e+17,1.0443568531044125e-15
closed,826,200,201,1024,4,0,1.227184630308513,1.2333205534600555,1.2302525918842842,-0.23567594604501993,-0.3034169525388803,0.0008053357913376726,arc_00825,825,0.0020133388861462835,0.27724314284414703,190.52488623090423,367449255012332.8,5.185066608027539e-13
closed,827,201,202,1024,4,0,1.2333205534600555,1.239456476611598,1.2363885150358267,-0.23719576342553905,-0.3028836496488056,0.0008053357913376696,arc_00825,825,0.003623998624878088,0.49903609140893895,274.87642447039525,6012944514440279.0,4.571411291261224e-14
closed,828,202,203,1024,4,0,1.239456476611598,1.2455923997631406,1.2425244381873692,-0.2387188244809421,-0.30235968222214177,0.0008053357913376817,arc_00825,825,0.005234631833281866,0.7208253866635141,493.2510386116403,1.1820514871406088e+16,4.172838865122688e-14
closed,829,203,204,1024,4,0,1.2455923997631406,1.2517283229146832,1.248660361338912,-0.2402450718688411,-0.3018450699859662,0.0008053357913376831,arc_00825,825,0.0068452233514643985,0.9426089410425498,2399.383640652418,1.7793814543750102e+16,1.348436915959191e-13
closed,830,204,205,1024,4,0,1.2517283229146832,1.2578642460662257,1.2547962844904545,-0.24177444812688453,-0.3013398323151388,0.0008053357913376737,arc_00833,833,0.005637284213461519,0.7559950154579976,549.6045288776384,2.3936575179816796e+16,2.296086740684032e-14
closed,831,205,206,1024,4,0,1.2578642460662257,1.2640001692177683,1.260932207641997,-0.24330689567492073,-0.30084398823157227,0.0008053357913376653,arc_00833,833,0.004026660006385982,0.540000251628727,291.5354737645714,3.02525812188678e+16,9.63671402633068e-15
closed,832,206,207,1024,4,0,1.2640001692177683,1.2701360923693108,1.2670681307935396,-0.24484235681716565,-0.30035755640351613,0.0008053357913376858,arc_00833,833,0.002416005478980103,0.32400142165382023,198.38243580495626,3.674568756480033e+16,5.3987950410538e-15
closed,833,207,208,1024,4,0,1.2701360923693108,1.2762720155208536,1.2732040539450822,-0.24638077374437511,-0.29988055514485373,0.0008053357913376734,arc_00833,833,0.0008053357913376735,0.1080005585965227,150.3434176617859,4.341982280921223e+16,3.4625525378672914e-15
closed,834,208,209,1024,4,0,1.2762720155208536,1.282407938672396,1.2793399770966247,-0.24792208853602132,-0.29941300241441293,0.000805335791337682,arc_00833,833,0.002416005478980076,0.32400142165381657,198.38243580495518,5.02789898635834e+16,3.945632884495194e-15
closed,835,209,210,1024,4,0,1.282407938672396,1.2885438618239387,1.2854759002481673,-0.24946624316247354,-0.29895491581528966,0.0008053357913376872,arc_00833,833,0.004026660006385975,0.5400002516287262,291.53547376457084,5.732726408438673e+16,5.085459395645074e-15
closed,836,210,211,1024,4,0,1.2885438618239387,1.2946797849754812,1.2916118233997098,-0.2510131794871828,-0.2985063125941856,0.0008053357913376903,arc_00833,833,0.005637284213461499,0.7559950154579949,549.6045288776322,6.456878906319563e+16,8.511922507013659e-15
closed,837,211,212,1024,4,0,1.2946797849754812,1.3008157081270237,1.2977477465512524,-0.25256283926887096,-0.2980672096407584,0.000805335791337681,arc_00841,841,0.007247862940398267,0.9450931416912784,2374.8601756216913,7.200777851775563e+16,3.2980606047110597e-14
closed,838,212,213,1024,4,0,1.3008157081270237,1.3069516312785663,1.303883669702795,-0.25411516416372293,-0.297637623486986,0.0008053357913376779,arc_00841,841,0.0056372842134615065,0.7350799389722212,492.2092749790401,7.9648551940675e+16,6.179764264209783e-15
closed,839,213,214,1024,4,0,1.3069516312785663,1.3130875544301088,1.3100195928543377,-0.25567009572758387,-0.29721757030654444,0.0008053357913376863,arc_00841,841,0.004026660006385965,0.5250608058199319,274.55327495344125,8.74956105943952e+16,3.1379091258210917e-15
